"","wgEncodeBroadHistoneHepg2CtcfStdPk.broadPeak","wgEncodeBroadHistoneHepg2Ezh239875Pk.broadPeak","wgEncodeBroadHistoneHepg2H2azStdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k04me1StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k09me3Pk.broadPeak","wgEncodeBroadHistoneHepg2H3k27acStdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k27me3StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k36me3StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k4me2StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k4me3StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k79me2StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k9acStdPk.broadPeak","wgEncodeBroadHistoneHepg2H4k20me1StdPk.broadPeak","wgEncodeHaibTfbsHepg2Atf3V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Ctcfsc5916V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Elf1sc631V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Fosl2V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Foxa1sc101058V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Foxa1sc6553V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Foxa2sc6554V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2GabpPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Hdac2sc6296V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Hnf4asc8987V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Hnf4gsc6558V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2JundPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2MaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Mbd4sc271530V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Mybl2sc81192V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Nficsc81335V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Nr2f2sc271940V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2NrsfPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2NrsfV0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2P300V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2SrfV0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Taf1Pcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Tcf12Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Tead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Usf1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Yy1sc281V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zbtb33Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zbtb33V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zbtb7aV0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zeb1V0422111PkRep1.broadPeak","wgEncodeSydhTfbsHepg2Arid3anb100279IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Bhlhe40cIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Brca1a300IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2CebpbForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2CebpzIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Chd2ab68301IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2CjunIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Corestsc30189IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2ErraForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Grp20ForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Hnf4aForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Hsf1ForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Irf3IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2JundIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Maffm8194IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mafkab50322IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mafksc477IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mazab85725IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mxi1StdPk.narrowPeak","wgEncodeSydhTfbsHepg2Nrf1IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2P300sc582IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2ForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2PravastStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Rad21IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Rfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Smc3ab9263IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Srebp1InslnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Srebp1PravastStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Srebp2PravastStdPk.narrowPeak","wgEncodeSydhTfbsHepg2TbpIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Tcf7l2UcdPk.narrowPeak","wgEncodeSydhTfbsHepg2Tr4UcdPk.narrowPeak","wgEncodeSydhTfbsHepg2Usf2IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Znf274UcdPk.narrowPeak"
"wgEncodeHaibTfbsHepg2Foxa1sc6553V0416101PkRep1.broadPeak",0.030656352943228,0.0143698159121875,0.0156376279676433,0.0567056495179287,0.00278074510631493,0.0881857390758892,0.00926764307074514,0.017418758031034,0.0899476598681361,0.0825098370354405,0.0273989315161062,0.0649428551438363,0.0137137730874148,0.00621004366324515,0.0113008400716624,0.0849595086017227,0.0574695282435584,0.0415278023417966,0.0241285205888043,0.0545189703987689,0.0928339396354717,0.459160272339645,1,0.220161237150437,0.00868333907493208,0.200139355648435,0.193246183468938,0.168706108115934,0.0592935438859191,0.0381977883429361,0.158430540241543,0.165144387258411,0.171967555077133,0.0777753520155323,0.000947890974412973,0.0159445699774677,0.283783899184602,0.0656017011852851,0.0313510096221155,0.0516607386705904,0.0297162289700714,0.0196074406753784,0.208114099558177,0.00314905722297327,0.0109340416872124,0.0163896679238679,0.0591204543101024,0.252101976758644,0.0174017728477631,0.0480300254597764,0.0023072132800803,0.00272696750654173,0.0273387417403046,0.0186651705602129,0.270854840828507,0.111178686947882,0.025319366410401,0.0873380845998044,0.10722298417745,0.00632483468292682,0.0607337085616557,0.0826778647554654,0.123530111116799,0.00252608061046563,0.000415186059791969,0.0732774337012165,0.00371714900510607,0.00209301104047077,0.115054185927718,0.0816784987403384,0.0648875775095837,0.0648321249690698,0.0837692347957374,0.0882192091151555,0.116841778685525,0.00327244020932507,0.153405197262904,0.000542817025253534,0.0346356675915163,0.0812567311868408,0.013484152634879,0.0383568009823459,0.0836133349824999,0.0776012688717718,0.120189976919174,0.00358459521123344,0.000817398675913186,0.00051536982863073,0.106151230763619,0.0919229434386245,0.00450615123465812,0.0325903918415067,0.000255976394311259
"wgEncodeHaibTfbsHepg2Foxa2sc6554V0416101PkRep1.broadPeak",0.0119180701890549,0.00591064042700378,0.00642054446512913,0.0235081077991576,0.00108601533508473,0.0468778933518513,0.00309769176966074,0.00687088054618875,0.0418137968402589,0.0422057865994322,0.0115451937602849,0.0320668041831423,0.00521469720060122,0.00512602469729953,0.0128868446044146,0.0773078988346295,0.0374568957106333,0.0277020198753017,0.00743020406010209,0.03565546592979,0.0522085217992567,0.224773735544731,0.220161237150437,1,0.00363611546266886,0.132139382728297,0.137136184485193,0.121246121847283,0.0531154274756859,0.0196444379254322,0.169419462667036,0.116083950749139,0.140171263568785,0.123732597803288,0.000493170453673833,0.0215583249643068,0.236398477194267,0.0384043209292473,0.0165748108868768,0.0268914463964294,0.0318785975301115,0.0132166664965662,0.139793197262513,0.00174792722053883,0.0130150895177695,0.00774414296040254,0.070035111459648,0.17986855050651,0.0108566997493479,0.0245117235843741,0.00207405172653698,0.00222657694799106,0.0237334987464608,0.0206553613356775,0.161140826181507,0.0789358515625409,0.0178498054201378,0.0671246087080371,0.0471479181453952,0.00702681413768489,0.0413931443812983,0.0672932706117633,0.0818995951511159,0.00235196374327388,2.17772699641048e-05,0.070437090449714,0.00319048492368317,0.00219891008530865,0.0666410920894711,0.048854370614832,0.0356453043329283,0.0370276683097793,0.0487417621863276,0.0537796837295571,0.0719341890380842,0.00219685131054748,0.111420605780709,0.000834891167277191,0.0171771390504598,0.0426745390947206,0.00657839945089507,0.0186676900838908,0.0485087155306641,0.0497288928467389,0.0737258406201045,0.00297036090762535,0.00102264425067674,0.000519625523830751,0.0729828785338794,0.126537773373587,0.00188853327752173,0.0224956353004472,0.000854410505138784
"wgEncodeHaibTfbsHepg2GabpPcr2xPkRep1.broadPeak",0.00949480584227233,0.00207918104432994,0.00262578312276914,0.00371605795978394,0.000251108141362653,0.0199437534711935,0.00233017707086816,0.00316202734264585,0.016669338937806,0.0269814876005873,0.00717238825935526,0.0178254943882436,0.00231879923495405,0.08029270646124,0.0255517856701067,0.0198107055290428,0.17967618681408,0.166156458258616,0.0247067696504191,0.27540246625737,0.0393649570553546,0.00863457785930058,0.00868333907493208,0.00363611546266886,1,0.0932047617468581,0.0265230556765632,0.0482610710285762,0.060978559502898,0.10136423472463,0.0843941636841355,0.106363454639755,0.121157355812205,0.00242181085091294,0.0073160763503877,0.0237337122807667,0.0217797223576031,0.113012458333159,0.206490581817819,0.0303362876319386,0.0150414826202795,0.113870410501005,0.0485147507956309,0.11778456214931,0.0292940387715219,0.244591259682619,0.0389880647906116,0.0492456767128517,0.0360327311619258,0.157612239022313,0.0212308339663792,0.0457505048357511,0.0662912514144175,0.0190158360178562,0.0606888996640199,0.0949502071649628,0.163593006547437,0.0471946819283513,0.0164879567491869,0.0271309738046296,0.161665897954908,0.00951400084055226,0.115017214843465,0.00606033639653095,0.0132859606281898,0.0431727767798084,0.0144697678313658,0.0303222397412985,0.0281821921720033,0.0244785754989165,0.0191741242734999,0.0229732035214039,0.13525579362428,0.118365649916808,0.123851812169918,0.0625910131922656,0.118250409942104,0.00231214474301529,0.167715427066454,0.0770963900862215,0.139429852397314,0.0319610683011314,0.0270835736709002,0.137096174635707,0.0227030237324622,0.0248957848319684,0.00233707133051689,0.00229496779641963,0.151960551583911,0.00186301178632147,0.142090961493993,0.066271982100969,2.71830842627167e-05
"wgEncodeHaibTfbsHepg2Hdac2sc6296V0416101PkRep1.broadPeak",0.0486639029417393,0.0121356620190761,0.0129558694317156,0.0364709670183906,0.000884842218532214,0.101149382318927,0.00962256797100199,0.0143801213410675,0.0932016783135684,0.127779916626632,0.0297288241412647,0.086473573117551,0.0114275675029936,0.0404989941767353,0.0253936027641766,0.145568450569467,0.313247838529035,0.222884039668195,0.074204085619139,0.236375473250808,0.134070562579329,0.174629404267608,0.200139355648435,0.132139382728297,0.0932047617468581,1,0.284930920350745,0.348739936268183,0.112486840572719,0.240710556784959,0.286059466518398,0.425832987998866,0.433035576979807,0.0834232843646554,0.00662279145091162,0.0368646476198213,0.278340141910389,0.228796833973825,0.230496612188381,0.141922588292599,0.0469986053275003,0.0773644395220512,0.270139939521031,0.0261158216699583,0.0212366670498635,0.202783935662668,0.101384922819121,0.33185384390589,0.0410496247595969,0.31693237942493,0.00922079505581057,0.0181183872202825,0.132480335147167,0.0475054172952445,0.295106785440869,0.277343763941643,0.138255716615027,0.181280123425107,0.110470157973485,0.00983940432074855,0.272624869484928,0.08293239575623,0.359164744288667,0.0086598040922763,0.00332219382288316,0.180520379240462,0.0131163865457719,0.00706612488508621,0.140655452029586,0.0980762630445068,0.0756609685831924,0.0841837955139142,0.325060513451298,0.328011322326847,0.363001073944981,0.025158509125053,0.386948852277015,0.00169178908119983,0.255505918291309,0.239042907706474,0.0978142052189498,0.0831662448788476,0.156789096723028,0.25369301103157,0.175549614537015,0.0166631941603633,0.00217485600745093,0.00182580270724057,0.340687057262027,0.0968553466794068,0.0309792233387037,0.0912796196018169,4.28204964229472e-05
"wgEncodeHaibTfbsHepg2Hnf4asc8987V0416101PkRep1.broadPeak",0.0202049020457534,0.00667344382239564,0.00690481752596845,0.0247459648900006,0.000927310616094685,0.0517608761473087,0.0041509920231828,0.00755058104171505,0.0496764964277901,0.0563569980614956,0.0131251591220929,0.0399264081567846,0.00552314590014837,0.0197222153611306,0.0252056674724941,0.144971350718709,0.136863432522324,0.0629517848736585,0.0258966230206527,0.103440206457164,0.095456924065692,0.174839417476318,0.193246183468938,0.137136184485193,0.0265230556765632,0.284930920350745,1,0.503201528291498,0.109692939652465,0.0664365570355459,0.207920905823013,0.206216372351566,0.247057498358541,0.0941757325718082,0.00241772525105799,0.0376219496836169,0.300777375479376,0.0976880220214112,0.0801015524478549,0.0732821305412405,0.0541013274196301,0.035728592772922,0.261825159914712,0.00655579472001052,0.0194681008662688,0.0554024494264596,0.126541608009551,0.224158409558562,0.0319385545634286,0.0927601596455118,0.00470676846744284,0.00702085933421684,0.0862116591627191,0.0319474321151899,0.213001471745806,0.156485429339594,0.0591124189429694,0.141754068932971,0.0796165038777547,0.0095755636773384,0.118533818898148,0.0853660315289983,0.183567284426671,0.0112598995905597,0.00118307228818073,0.269567630305688,0.00836445025624466,0.00369753323207888,0.106656483167494,0.0747425157438624,0.053994110970533,0.0595569392907835,0.13552664307729,0.14012983495279,0.153489232654477,0.00872271844038467,0.239650250506707,0.00141890407360046,0.0732873467828999,0.095164205337946,0.0354136997513496,0.0381291112335904,0.101727414036735,0.12678809914665,0.134375950422714,0.00907721113860984,0.00197464706213932,0.00105753696098493,0.16723143376106,0.105017187902259,0.0172591786015634,0.0577077004689852,0.00115582274218665
"wgEncodeHaibTfbsHepg2Hnf4gsc6558V0416101PkRep1.broadPeak",0.0232674758946065,0.00657609660977415,0.00695086629453712,0.0232431869893533,0.000749751937863266,0.0553448838977899,0.00434627735110641,0.0077755969421193,0.0508049195293956,0.0630108255058632,0.0146405713864829,0.0439606757294399,0.00579135280548466,0.0290281579222932,0.0259279010160482,0.164858750088314,0.189844362218807,0.0961931352099509,0.0327927657552404,0.145555741195803,0.0979167276819143,0.149957435333824,0.168706108115934,0.121246121847283,0.0482610710285762,0.348739936268183,0.503201528291498,1,0.116613243192333,0.0935770464813877,0.23200729089307,0.250981281009237,0.299902509383982,0.0948928553393711,0.00299960143018299,0.0445447408557012,0.283832616668716,0.126055259859316,0.117474835067527,0.0895367078985496,0.0567946843886768,0.0511077370099239,0.259414693272091,0.0139259875681355,0.0249566284987179,0.091631928787999,0.130778559026327,0.252584244280326,0.034071347679159,0.130098864067486,0.00642986747247603,0.0127122579732516,0.107047480798835,0.0390497265524192,0.213075391013053,0.181360743699017,0.0903862951804452,0.173128008563539,0.0830949825271409,0.0113435524285115,0.160613284938826,0.0848649684640473,0.217989847511414,0.0131899235720214,0.00279032734665236,0.305340786737811,0.0111050114088121,0.00640334589631863,0.112524707131754,0.0780098853147503,0.0565622175016584,0.0636156200186728,0.168069398057153,0.174742970087379,0.18325944674131,0.014230710154049,0.286927333191162,0.00208293492614261,0.114112906966317,0.122057052650431,0.0643086910402087,0.0482402608185535,0.113728782329088,0.161100679104812,0.142630972774381,0.0134975664434333,0.0028198416820505,0.00172346827348043,0.216273850224506,0.106306524752695,0.0303842992112281,0.0697302780096096,4.02474311932612e-05
"wgEncodeHaibTfbsHepg2JundPcr1xPkRep1.broadPeak",0.0158446732994023,0.00345864616507016,0.00304209930027464,0.00884977628524875,0.00163882462950474,0.0229695447798235,0.00259578699037812,0.00394299322424855,0.0202810151927657,0.0275063335110584,0.00704708870874522,0.0195505476294642,0.00305753774590776,0.0426747580398416,0.197502577266018,0.0764759421276677,0.124817065061502,0.0681728837525755,0.0194975357405605,0.100020929220203,0.21945958956394,0.125393773025809,0.0592935438859191,0.0531154274756859,0.060978559502898,0.112486840572719,0.109692939652465,0.116613243192333,1,0.0519851127719352,0.13161072511806,0.115038974745571,0.126377672250361,0.0382600652469588,0.0106439344131872,0.0509734278622594,0.127913171637698,0.103157945670695,0.125240311192396,0.0480474686493944,0.209535208729616,0.230274217762752,0.183250709901033,0.0189603254733308,0.0203705951774928,0.0967589329383614,0.33631546286766,0.105886338005954,0.174866465404354,0.0833949862952079,0.191125912964385,0.0180444629565206,0.0717477991434904,0.0199272055553004,0.0940621292397538,0.114107894832805,0.0955155490575576,0.0734057021703803,0.0343635678037759,0.0139445506067768,0.114772109588762,0.100473890126893,0.112065340243916,0.00837897014250426,0.00373845486277682,0.0892733004640591,0.0124689333088915,0.010965240198974,0.0882503995314512,0.0515589567853772,0.0353157091330541,0.0407836608834117,0.111985283496782,0.103073564897309,0.102049801934977,0.0252895523793364,0.13802544317959,0.00199131247690338,0.0787714430947756,0.0599357461551929,0.0680768783621152,0.0304169653592392,0.051187087985118,0.11109612187131,0.0647878484564768,0.0136882051086201,0.00288429669660976,0.00233696280629507,0.111273777892964,0.0583699314652229,0.0226692186153807,0.0698992551570664,0.0178474187460895
"wgEncodeHaibTfbsHepg2MaxV0422111PkRep1.broadPeak",0.0406894827453454,0.0116978202109815,0.0118683662880928,0.0276176854454006,0.000496038773147785,0.0889973119346499,0.0120507267624123,0.0140102712946946,0.0862121214169073,0.13531011527902,0.0322138834870925,0.087174205221329,0.0122179572966068,0.0379371005082323,0.0182637423967528,0.0322943046806118,0.257731375681813,0.363628758408343,0.0571980892436543,0.192194586122698,0.0709814333378943,0.0289484065740622,0.0381977883429361,0.0196444379254322,0.10136423472463,0.240710556784959,0.0664365570355459,0.0935770464813877,0.0519851127719352,1,0.129983344871754,0.259098452658029,0.203804876757815,0.0144358663926664,0.00626959305339665,0.0185993614159267,0.052892148933797,0.208388106585101,0.247783186428076,0.0876090529760022,0.0157273872813254,0.0601730828815808,0.081006511722241,0.0262519960152029,0.0105109313274477,0.261876740303089,0.0333955689367255,0.103157710201846,0.040609282822749,0.388444851884912,0.00831788057073131,0.0183513398887367,0.095377151389918,0.0471865602349009,0.119438419929958,0.23468703621151,0.123800971508775,0.0683608235652889,0.0396899379594674,0.00536024906245169,0.248262319074835,0.0175028622798062,0.24388449593491,0.00493590538430657,0.00290786189201652,0.0734923959267497,0.00960529962002065,0.00622232304704783,0.0507476892481252,0.0401265203309848,0.0342066772799107,0.0402200307045319,0.348072290270458,0.278789681875617,0.370132481198677,0.0272561547261813,0.198118284777522,0.00112834674979954,0.349659454103757,0.259824906877731,0.123041432663708,0.0793391102634497,0.0749274607068527,0.193130934692083,0.0601544774575226,0.0156568492211693,0.00105020477286416,0.001205270244248,0.265870931424901,0.0107580486993115,0.0300464659677219,0.0870706137359711,0
"wgEncodeHaibTfbsHepg2Mbd4sc271530V0422111PkRep1.broadPeak",0.0342766426528696,0.0077080260294603,0.00843054282853307,0.023336945060981,0.000807218491377175,0.0690939580459863,0.00577100700712791,0.0108140545460789,0.0555560989324551,0.0766474681104677,0.0209306650580189,0.0548937449424906,0.00792247266798395,0.0394267936051275,0.0259674170450249,0.124704022204767,0.217436470425967,0.165445411142738,0.0440160914456646,0.203613924755805,0.139759497196986,0.149982363155042,0.158430540241543,0.169419462667036,0.0843941636841355,0.286059466518398,0.207920905823013,0.23200729089307,0.13161072511806,0.129983344871754,1,0.346354390546881,0.412162028792158,0.0981022468714448,0.00249211919758977,0.0450039324535693,0.28081871379526,0.23580260070198,0.189090973677459,0.091501591171604,0.0462223089271669,0.0819828630209864,0.211193382445778,0.0318690599415956,0.0255005239372425,0.134338417127032,0.122108350628412,0.327915410137577,0.0363672966825631,0.177066218356712,0.0109001626262864,0.0231444923719744,0.079737890993129,0.0327924826285303,0.245989139618891,0.218613900180201,0.152046240947197,0.145114532202177,0.0749712613261131,0.0191135740947513,0.223634629351738,0.0877945181485861,0.259250384734174,0.00941188488821029,0.00509695477861772,0.158051991412341,0.0191536390536947,0.0104187528078949,0.120772619973195,0.0955243398525245,0.0696811153782224,0.0775302922231669,0.209958568042996,0.202646069855933,0.243488933296637,0.027395719637258,0.293600164833724,0.00222947160971625,0.187029983002937,0.182260005890024,0.137909019346801,0.0919291969586618,0.120501511531704,0.212892475669136,0.160739191354965,0.0169168046952082,0.00338891898440513,0.00255114206888802,0.278360174553734,0.108779153182029,0.0362698241269474,0.0944381294441805,0.000495057798401105
"wgEncodeHaibTfbsHepg2Mybl2sc81192V0422111PkRep1.broadPeak",0.0621347735406846,0.0143590589666977,0.0163742278748724,0.0426021492445042,0.00114608224553414,0.131856420079658,0.0124730862707201,0.0190772089075494,0.113215212214471,0.161892980683707,0.0392672903158992,0.112469091686255,0.0140485119507048,0.0362673500704262,0.030215072655269,0.104376234856396,0.300154662460079,0.284852617618136,0.0701736391562993,0.254567427492124,0.165489915905815,0.153654439529595,0.165144387258411,0.116083950749139,0.106363454639755,0.425832987998866,0.206216372351566,0.250981281009237,0.115038974745571,0.259098452658029,0.346354390546881,1,0.494519220802846,0.067544268819816,0.00400276484610336,0.0315750484037187,0.219554994613205,0.313080253588678,0.274032922639619,0.131059984254271,0.0581829252685585,0.093124464026871,0.275553393171112,0.0362653668658942,0.018354259584902,0.218763715937916,0.104616217298223,0.368425167225626,0.0456492404844375,0.33445463749326,0.0158243707729972,0.0199254758727391,0.0952944709367377,0.0411562362165897,0.295923702104913,0.271837988457484,0.153670225775644,0.145397048782054,0.0993596298864138,0.0145696847599702,0.298844724831363,0.0674594964223053,0.380810912198544,0.00747531777071849,0.00397564021754157,0.14978825728448,0.0143577985473452,0.01087063676725,0.133324130985415,0.10282519977592,0.0817558315179127,0.0911777418396696,0.335204456337019,0.330541980151808,0.403517203549584,0.0284089698682914,0.362977115711491,0.00160242117398687,0.303126262005812,0.318395539629739,0.128268390145504,0.118192571340277,0.155557733502044,0.280249236001266,0.178290140572218,0.0181043648080605,0.00247367398830496,0.00210996651203075,0.394334644249219,0.0754797222114918,0.0341316172216549,0.0965718982304285,7.1755167151484e-05
"wgEncodeHaibTfbsHepg2Nficsc81335V0422111PkRep1.broadPeak",0.0440860839496525,0.00986717224338087,0.0112775826229721,0.0289191468325363,0.00089531385056987,0.0917707182151868,0.00817548229102337,0.01287341984042,0.0762266009400295,0.108621329883101,0.0267863367768694,0.0755344825172994,0.00939968203153374,0.0500885371144943,0.0274682427910305,0.135736801031142,0.326812576251103,0.244514556117883,0.0618443528641933,0.280408063800417,0.142324447073347,0.156041143429643,0.171967555077133,0.140171263568785,0.121157355812205,0.433035576979807,0.247057498358541,0.299902509383982,0.126377672250361,0.203804876757815,0.412162028792158,0.494519220802846,1,0.0891455691914064,0.00349801405222523,0.041754592512493,0.278713777525482,0.277088991817428,0.270936160476462,0.12327254801984,0.049015845700654,0.0952395048235797,0.265026634593387,0.0420378508266533,0.0251728686944476,0.215766813251544,0.118446668113548,0.364179242919123,0.0469973606973983,0.288650108136243,0.0130916080408764,0.0265647316551906,0.112944110057472,0.0418406347283004,0.296482965262678,0.283284266437811,0.186908328481665,0.171898520984899,0.0944653806707423,0.0180762276177528,0.311464003779652,0.0822146289179694,0.366753435057249,0.00965170494312682,0.00576373281636613,0.182044629387092,0.0181954489415685,0.0138479263678993,0.138234114838928,0.106935458645108,0.0802832470799021,0.0906517250114826,0.314513119575475,0.30610321660416,0.347867050248396,0.0358313509193668,0.403398071938924,0.0021915367699703,0.277514342898341,0.247115441336328,0.152163880166014,0.100263329862512,0.151356857504362,0.292605173837502,0.180840523062477,0.0209588723732907,0.00334209471879623,0.00276361593222443,0.39595396471696,0.108955970265098,0.0439544474067539,0.113600307000723,0.000309195610196707
"wgEncodeHaibTfbsHepg2Nr2f2sc271940V0422111PkRep1.broadPeak",0.00441392846958112,0.00224969097375869,0.00200162832172636,0.00795441122164559,0.000375382844771652,0.0162345285189545,0.00115817195685867,0.00217050142528781,0.0150643885688334,0.0158988009123215,0.00377808447782299,0.0118624126753865,0.00186300861399791,0.0049600758507949,0.0128332038089677,0.0732090595749593,0.0312636538683959,0.022819568091109,0.00355890732654967,0.0216277279710364,0.0252371756151486,0.0777371511892597,0.0777753520155323,0.123732597803288,0.00242181085091294,0.0834232843646554,0.0941757325718082,0.0948928553393711,0.0382600652469588,0.0144358663926664,0.0981022468714448,0.067544268819816,0.0891455691914064,1,0.000450379804950154,0.0232034489284625,0.126358913113307,0.0191706597091965,0.0123919805841626,0.0153438436269841,0.0440569781450179,0.00834975556637282,0.0758607950185933,0.000135371948779655,0.0149192030067786,0.00474843890706996,0.0649821583128801,0.0968293420226208,0.00891417051764098,0.0137304881696753,0.00294813619656989,0.00426360939370034,0.0247361336437393,0.0317881289884706,0.0656017597146924,0.0473601957368007,0.0103833345767941,0.0551141196288289,0.0213818250665197,0.00623944705382426,0.026354190617114,0.0374956512411299,0.0446952142150916,0.00968703516074508,0.000112863221607846,0.0666830217793839,0.00341927932025645,0.000495857786878661,0.0309319618423388,0.021938045846817,0.0149451292544508,0.0157701811716344,0.0250862693823592,0.0295140354209072,0.0334861125906004,0.000687999166061617,0.0670004560350541,0.0019842703722028,0.0118098079820674,0.0212855131177949,0.00881517269596847,0.00860862704149115,0.0253427916969308,0.0261663450554098,0.0363229518386379,0.00259312938227114,0.000709927531038656,0.000133484554456175,0.038130163989365,0.118220926262471,0.0106842876237355,0.015184406781406,0.000112632815122869
