"filename","size"
"wgEncodeSydhTfbsHepg2Mxi1StdPk.narrowPeak.csv",20484016
"wgEncodeSydhTfbsHepg2Nrf1IggrabPk.narrowPeak.csv",919626
"wgEncodeSydhTfbsHepg2P300sc582IggrabPk.narrowPeak.csv",13336038
"wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk.narrowPeak.csv",36174
"wgEncodeSydhTfbsHepg2Pol2ForsklnStdPk.narrowPeak.csv",13149955
"wgEncodeSydhTfbsHepg2Pol2IggrabPk.narrowPeak.csv",32456171
"wgEncodeSydhTfbsHepg2Pol2PravastStdPk.narrowPeak.csv",3606731
"wgEncodeSydhTfbsHepg2Pol2s2IggrabPk.narrowPeak.csv",44005827
"wgEncodeSydhTfbsHepg2Rad21IggrabPk.narrowPeak.csv",20167428
"wgEncodeSydhTfbsHepg2Rfx5200401194IggrabPk.narrowPeak.csv",12224155
"wgEncodeSydhTfbsHepg2Smc3ab9263IggrabPk.narrowPeak.csv",19550005
"wgEncodeSydhTfbsHepg2Srebp1InslnStdPk.narrowPeak.csv",503087
"wgEncodeSydhTfbsHepg2Srebp1PravastStdPk.narrowPeak.csv",59223
"wgEncodeSydhTfbsHepg2Srebp2PravastStdPk.narrowPeak.csv",51022
"wgEncodeSydhTfbsHepg2TbpIggrabPk.narrowPeak.csv",13308872
"wgEncodeSydhTfbsHepg2Tcf7l2UcdPk.narrowPeak.csv",6004737
"wgEncodeSydhTfbsHepg2Tr4UcdPk.narrowPeak.csv",890128
"wgEncodeSydhTfbsHepg2Usf2IggrabPk.narrowPeak.csv",5863614
"wgEncodeSydhTfbsHepg2Znf274UcdPk.narrowPeak.csv",476737
