"","wgEncodeBroadHistoneA549CtcfDex100nmPk.broadPeak","wgEncodeBroadHistoneA549CtcfEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H2azDex100nmPk.broadPeak","wgEncodeBroadHistoneA549H2azEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me1Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me1Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me2Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me2Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k09acEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k09me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k27acDex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k27acEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k27me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k27me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k36me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k36me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k79me2Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k79me2Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H4k20me1Etoh02Pk.broadPeak","wgEncodeHaibTfbsA549Atf3V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Bcl3V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Creb1sc240V0416102Dex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549E2f6V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Fosl2V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Foxa1V0416102Dex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Foxa2V0416102Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549GabpV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Gata3V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex500pmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex50nmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex5nmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr2xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549JundV0416102Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549MaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549NrsfV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549P300V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Pbx3V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Pol2Pcr2xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Pol2Pcr2xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Rad21V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Sin3ak20V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Six5V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Sp1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Taf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Tcf12V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Tead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1Pcr1xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1Pcr1xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Yy1cV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak","wgEncodeSydhTfbsA549Bhlhe40IggrabPk.narrowPeak","wgEncodeSydhTfbsA549CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsA549CmycIggrabPk.narrowPeak","wgEncodeSydhTfbsA549CtcfbIggrabPk.narrowPeak","wgEncodeSydhTfbsA549MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsA549Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsA549Rad21IggrabPk.narrowPeak","wgEncodeUwHistoneA549H3k04me3StdPkRep1.narrowPeak","wgEncodeUwTfbsA549CtcfStdPkRep1.narrowPeak"
"wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep1.broadPeak",0.00697110342588432,0.0125066298299632,0.00547527654386848,0.00457362687669098,0.00335586085795305,0.00332789724701589,0.0138729336126843,0.0116968896499233,0.0184431266513069,0.014522094119797,0.0178658578790289,0.000543201540090304,0.0161126645976238,0.0161923164076929,0.000435032620947881,0.000454069457689598,0.00302408920951258,0.00301170669240546,0.00542249787560192,0.00500864480388047,0.00221134255074095,0.156558521723936,0.111723732991067,0.0485048610810403,0.143290632129765,0.0223751120503437,0.022635205317162,0.126718208095741,1,0.240566088112834,0.0753481571398035,0.00226582556849489,0.0526633492762001,0.230225290374673,0.0357840463821563,0.0127283472077185,0.0263342524498662,0.017553761617258,0.0430891593787152,0.0853408901681244,0.0693887124676379,0.17186207103828,0.0690126140687365,0.129099386904982,0.108355035866335,0.117032929980364,0.0245917490604453,0.184787516677711,0.288077320506819,0.0916906964875703,0.193411246882061,0.162611176528298,0.065050223214889,0.130699318166308,0.11467795558088,0.101064573590782,0.16637645220051,0.200720817652507,0.0755133426241806,0.0236270172349533,0.0855843827561578,0.0181134551161974,0.138962748567428,0.0154633756898522,0.0306971935316487,0.0465376137599573,0.0200096168109554
"wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep1.broadPeak",0.019609642502347,0.0349424314974822,0.0145249533771259,0.0120217565151706,0.0110751474952087,0.0107802201134124,0.0397243110860212,0.0331695407271306,0.0530024776858599,0.0416329446220479,0.0512811132566917,0.00159821687316426,0.0463472856197025,0.0465379566493548,0.000829936668967414,0.000920794653572013,0.00893302435321774,0.00866784523971958,0.0157888257697917,0.0145722783529922,0.00625143617532776,0.323623910769486,0.300035689242968,0.1387421865749,0.344005571908797,0.0373420442011334,0.03860492070205,0.295228377256539,0.240566088112834,1,0.17987784371741,0.0051086865602818,0.144138191618784,0.408907183822215,0.126752116355876,0.0386830442669219,0.0949872793811506,0.0713258058521647,0.135295254025581,0.216394632534687,0.202909115136529,0.392344999072482,0.191846576970598,0.289725061371849,0.267049515969686,0.283384763938827,0.0744480088148121,0.444290939032021,0.342198051119103,0.264866119042562,0.407580793552398,0.390886395024158,0.178210256536606,0.227850179427525,0.160567768496118,0.11486772654647,0.381026487032758,0.332484998108595,0.0995429866378627,0.0630300972466789,0.171404789475616,0.0418204229915024,0.320542879452612,0.0485293700452332,0.0624984483287656,0.110850251168993,0.0289135989865764
"wgEncodeHaibTfbsA549Fosl2V0422111Etoh02PkRep1.broadPeak",0.0139785688690769,0.0229931624578884,0.0134638315966993,0.0113744815057056,0.0190355257592513,0.0177629236666746,0.0417314756312901,0.0350662183768604,0.0494443328636081,0.0411777436473836,0.0453329518180304,0.00299963259198251,0.0423127626789843,0.0453128232125643,0.00109878184218813,0.00122087011640915,0.00754596204996469,0.00735605207203527,0.0101825449529865,0.00980108403606793,0.00429744309605251,0.257467235456442,0.230217485136285,0.235092085321249,0.136386533850249,0.0276940291865151,0.0269473424205599,0.101848714160349,0.0753481571398035,0.17987784371741,1,0.0204331360583702,0.149522758535324,0.245078931340434,0.197055120794903,0.0448655515540244,0.183603266267633,0.130121662532656,0.135706740328138,0.359085873648892,0.156931175216217,0.15469850507722,0.30018238285631,0.131170338377574,0.0649308651187934,0.0735123708905685,0.0758602602176379,0.171215530463928,0.107119145768286,0.237123504228009,0.0884088060298782,0.317744302030055,0.214173985249883,0.177852361080248,0.0999969847180751,0.05965950095821,0.13865656168151,0.238064055441473,0.0643122424747878,0.10611303975409,0.0540663424288504,0.0243374263957316,0.145346379854747,0.0247377723642057,0.0571857554239816,0.0502284511081593,0.0195604686023212
"wgEncodeHaibTfbsA549Foxa1V0416102Dex100nmPkRep1.broadPeak",0.0016281717142175,0.00191411126569683,0.00154852580996576,0.00138067744623331,0.00298050967415298,0.00270962267364425,0.00545224581104155,0.00414296170882399,0.00539019301825339,0.00451509784840132,0.00463655310053275,0.000471922964668888,0.00575795287594052,0.00466088164869901,0.000233222924078372,0.000255281528869876,0.00113269491029108,0.00109161886685837,0.00146107691683367,0.00141239360718919,0.000665191268885863,0.0113568218124278,0.0121533176429044,0.0177005553847424,0.0159074814244991,0.00147670483824344,0.00122214764963551,0.00315109184184904,0.00226582556849489,0.0051086865602818,0.0204331360583702,1,0.0170151788597557,0.0091784622559425,0.0239756989224089,0.0432362613720803,0.0941041881108916,0.162203078646557,0.102945856884536,0.0164717507999219,0.00816915141138527,0.00434820335522069,0.0214677786957627,0.00494658246377357,0.00277698208631305,0.00159458523473691,0.00315984248275505,0.00595835622153726,0.00215790255189627,0.0154509338778649,0.00157502628786238,0.0140641432909558,0.0104957550846582,0.040805150642719,0.00611263377811377,0.00436552577907058,0.0041037307337535,0.0110166024902045,0.00615356863510482,0.00880580296439107,0.00200020287240541,0.00139156646160688,0.00599030649711593,0.00231645658241989,0.00327782626498817,0.00498012733109305,0.00110035357534284
"wgEncodeHaibTfbsA549Foxa2V0416102Etoh02PkRep1.broadPeak",0.0253140870834491,0.0394006355325646,0.0213616388849924,0.0179823940419643,0.0254242070587151,0.0244736540501839,0.0586480318152328,0.0504856658601107,0.06896825836258,0.0585305888024436,0.0654441589002539,0.00508207732055349,0.0596554909537112,0.0616258814451021,0.003658314253697,0.0039355132671946,0.0119798145522435,0.012079218078384,0.017213011021914,0.0165631586453364,0.00895619913331606,0.130404222840219,0.158414549887777,0.140901804224873,0.16775216784377,0.0441169820526967,0.0454899452690039,0.124369067628112,0.0526633492762001,0.144138191618784,0.149522758535324,0.0170151788597557,1,0.149833862948781,0.112828370399438,0.0285663578290288,0.144627041670671,0.0740954931718045,0.112147652398233,0.169022543040046,0.175433973430057,0.117589428942181,0.202672438160016,0.092065200946071,0.120358694872792,0.123777016185324,0.0749183292190778,0.153493319091314,0.0777198024033819,0.255669369339099,0.123648041320709,0.165565618547411,0.101549064124982,0.121944060271482,0.0751251561275644,0.0393850348296393,0.148134388753782,0.121943358141443,0.0404851286023317,0.0738177269863406,0.0673546290947925,0.0447636093324958,0.148552677364652,0.0248117108838443,0.0548663629043079,0.0606963195641341,0.024804896966756
"wgEncodeHaibTfbsA549GabpV0422111Etoh02PkRep1.broadPeak",0.0186499771193888,0.0328555566730305,0.0177629268924699,0.0148012935540724,0.0142599917767048,0.013856091933126,0.0470551386645217,0.0393037218458266,0.0620755714559786,0.0489964402223231,0.059177824731384,0.00234518821292119,0.0535787985067885,0.0544458451161047,0.0012545729234943,0.00131879057822083,0.00973215115904121,0.00948539860928686,0.0162965338377656,0.0152055976063076,0.00627361033855523,0.299079527060671,0.271338264495568,0.169366563764903,0.291992783738569,0.0324852374149918,0.0335492492452645,0.248334450482635,0.230225290374673,0.408907183822215,0.245078931340434,0.0091784622559425,0.149833862948781,1,0.146722564962736,0.0372712685121628,0.121139896665478,0.0883806938648823,0.125347406787597,0.239121712692702,0.223866383581911,0.265189937784096,0.22536555643174,0.198537387298412,0.208347682721594,0.212497928047199,0.0755065824393867,0.308561747966856,0.248579180922623,0.277287915642816,0.313692122757453,0.339256564345067,0.186336373175879,0.209863719455607,0.137156480248825,0.0892862888919627,0.293537665132971,0.291663760676607,0.0810184423954007,0.07844134470353,0.136439393377398,0.0384160498116922,0.279775427994737,0.0293274005443168,0.0580813693900753,0.10968415775631,0.0254753174640704
"wgEncodeHaibTfbsA549Gata3V0422111PkRep1.broadPeak",0.00625897443210318,0.0106715170526278,0.0064583610396746,0.00558357946553968,0.00939181232335106,0.00878802822005678,0.0203012462240857,0.0167611953450265,0.024895788313779,0.0202485284844255,0.0226783709509086,0.0020201522920956,0.02082255681613,0.0226158397114766,0.000524473040899009,0.000583653188224314,0.00386061449758664,0.0035991738896059,0.00473762259580549,0.00448736461602742,0.00144222290267983,0.210967345496182,0.195235404086281,0.169284723361064,0.0695241004993423,0.00557251521844283,0.00525660229900029,0.0498233392334623,0.0357840463821563,0.126752116355876,0.197055120794903,0.0239756989224089,0.112828370399438,0.146722564962736,1,0.0836686159354967,0.14879283179233,0.17720933290954,0.148853757637472,0.243148529471326,0.0794661471423169,0.098298259250616,0.239070503223969,0.125729545777355,0.0291218355286069,0.0339493961653826,0.0544862164034959,0.100997469484685,0.0876812339460763,0.137881568165126,0.0472662044953091,0.261503410600995,0.19313624927362,0.106277294091016,0.0574758385642268,0.0304722791579664,0.0682981625725615,0.210651518372403,0.0580660152235398,0.0603755412576538,0.0259428183843948,0.00645470387580084,0.0726884899132921,0.0149739230328197,0.0303711684823035,0.031079855163327,0.00569400415167423
"wgEncodeHaibTfbsA549GrPcr1xDex500pmPkRep1.broadPeak",0.00127968615476335,0.00233537694909031,0.000968096161837144,0.000856931589777464,0.00148368854404112,0.00138436175809829,0.00303693044780095,0.00250404295425129,0.00376517750394342,0.00313281444680414,0.00379136973218404,0.000328451417099181,0.0035806055475299,0.00360166452353037,0.000162221320043115,0.000155711190212604,0.000746303162201722,0.000724093979974538,0.000894782955138151,0.000907978211110294,0.000351887626848767,0.0679069715246435,0.0337780811145078,0.0280286124247398,0.0282431498292957,0.00341715246743222,0.00337848798631912,0.0145541677874533,0.0127283472077185,0.0386830442669219,0.0448655515540244,0.0432362613720803,0.0285663578290288,0.0372712685121628,0.0836686159354967,1,0.0740427452533768,0.162669022963502,0.0911259745173946,0.0579040217005383,0.0136129647841997,0.0342709013175732,0.0362680295114134,0.045633163025921,0.0123390514372268,0.0131648639770422,0.0143703238672684,0.0362234626661051,0.0506141873635962,0.0219452263851657,0.0159545007708001,0.0613195564723046,0.0488111970900313,0.0574856391584453,0.0335161671045497,0.0157012673584658,0.0257787769652185,0.0707804523465372,0.0318847186686107,0.0125344658795701,0.00765691599217224,0.00147886165048346,0.0230374835149403,0.00323575520498422,0.0123848632910344,0.0068787752376147,0.00163461414342075
"wgEncodeHaibTfbsA549GrPcr1xDex50nmPkRep1.broadPeak",0.0134346069075846,0.0202378251381867,0.012507020851466,0.010697894931664,0.0201420604231487,0.0185800299383236,0.0381567227570056,0.0310902510661516,0.0421762113339321,0.0354219807591405,0.0407299190235005,0.00311975417672183,0.0431296189427168,0.0401094619146425,0.00154740107229929,0.00166730493716252,0.00816738815911276,0.00808941201589036,0.010750739306527,0.0103766572669732,0.00500223758719846,0.135081743988007,0.142229347522776,0.145565448200224,0.118265171316518,0.0199403008818807,0.0185363857688738,0.0585837444788361,0.0263342524498662,0.0949872793811506,0.183603266267633,0.0941041881108916,0.144627041670671,0.121139896665478,0.14879283179233,0.0740427452533768,1,0.259887071638244,0.325296005035563,0.183245968551203,0.105006089629761,0.0811219824044982,0.204840305812708,0.0747048187754543,0.0541976387391932,0.053422943577673,0.0543526088023598,0.0969360199818439,0.0499330040142948,0.167362541177854,0.048956503147991,0.171644433126241,0.122272653656293,0.148733425609517,0.0611249636968876,0.0279546889265137,0.0799923860744165,0.124085891449252,0.0365388952954594,0.0734643288167742,0.030671688836315,0.0168503847770025,0.0874646495188777,0.0215793620298792,0.0379979694683999,0.034487062699874,0.0111536966776817
"wgEncodeHaibTfbsA549GrPcr1xDex5nmPkRep1.broadPeak",0.00407079190176286,0.00651952512025349,0.00393922737768531,0.00343099582887941,0.00635436860992867,0.00580122286840848,0.012748059595785,0.0102107178638797,0.0147606177410187,0.012017644999206,0.0141651169085508,0.00104886806680371,0.0146627245864432,0.0137869921068412,0.000350961157418168,0.000378874117882028,0.00249726789809935,0.00235147603563764,0.00316224234696109,0.00306428723152512,0.00106288264740267,0.130376156052751,0.0910240635038803,0.0853450351494595,0.0729593420133568,0.00572385432099514,0.00467624600173061,0.0264339110245021,0.017553761617258,0.0713258058521647,0.130121662532656,0.162203078646557,0.0740954931718045,0.0883806938648823,0.17720933290954,0.162669022963502,0.259887071638244,1,0.343093837919061,0.146519784084458,0.0440682785391566,0.0592567705504502,0.114982223531355,0.0680339432787628,0.0182087970313542,0.0171626373599068,0.0322905373306227,0.0638483578218394,0.0596806550130666,0.0731672835430796,0.0221881186689949,0.140412778073014,0.107516754999685,0.144744464409195,0.0494633409642114,0.0204509024599906,0.0449316131948022,0.131994391795389,0.0390651437661984,0.0391359440712561,0.0139283336019691,0.00459032993509077,0.049079343125493,0.00799890090720349,0.0242869928173811,0.0189496077403644,0.00435006155182128
"wgEncodeHaibTfbsA549GrPcr2xDex100nmPkRep1.broadPeak",0.00948080248884752,0.01545309308567,0.00772184185486449,0.00639603744501419,0.0104695383814289,0.00976746779505292,0.023401652921281,0.0191346452298549,0.0282483579326853,0.0228025538275414,0.0275120624368364,0.00145478871670119,0.0279264684753408,0.0260212534516617,0.000659946139943927,0.000750051848873312,0.00511007991669211,0.00502506801555424,0.00782107946056636,0.00733546803619412,0.00335826050683029,0.157528810342795,0.123340910931294,0.101573949602014,0.16562359318471,0.0152716544880015,0.0139066864142035,0.0877240016410004,0.0430891593787152,0.135295254025581,0.135706740328138,0.102945856884536,0.112147652398233,0.125347406787597,0.148853757637472,0.0911259745173946,0.325296005035563,0.343093837919061,1,0.169887730666981,0.0882905089370717,0.110992880174824,0.15071648186976,0.12208185016125,0.0940032180441943,0.0951217745399603,0.0444905843730928,0.123158068343507,0.0833245102744996,0.123979748927154,0.0990783223266624,0.184036965065725,0.11980225500452,0.16247736441689,0.0777745161481369,0.0414548753611843,0.111363096938488,0.151715497772851,0.0571493338606197,0.0470512399863811,0.0698483362597127,0.0151767419255106,0.116231857897984,0.0207102070170752,0.035733047231243,0.040441630864979,0.0106420466818385
"wgEncodeHaibTfbsA549JundV0416102Etoh02PkRep1.broadPeak",0.0145618245468567,0.0235314456997158,0.0110360674850393,0.00926970467478869,0.0141699972831844,0.0132911766360117,0.0326094214188088,0.0273885231890684,0.0418617589632267,0.0342856319496988,0.0393565441926203,0.00288026134999098,0.036389015396478,0.0377807148640537,0.000946331187245116,0.00115211950438988,0.0070762308140822,0.0067407764371571,0.00967739497515024,0.00926041106867713,0.00405366403603028,0.285242109307502,0.259187795912763,0.19371152983473,0.150061334779629,0.017568295523783,0.0173040080991954,0.108039314546626,0.0853408901681244,0.216394632534687,0.359085873648892,0.0164717507999219,0.169022543040046,0.239121712692702,0.243148529471326,0.0579040217005383,0.183245968551203,0.146519784084458,0.169887730666981,1,0.136583683516268,0.169950792674897,0.276494270233533,0.188444667442504,0.0933732376773953,0.105817575584243,0.0677956981964694,0.205493589440509,0.129587847421695,0.22720793860667,0.132565422298365,0.335681241150223,0.204382374971955,0.183802037357331,0.106206222828515,0.0581904247948966,0.167910743675612,0.286286913168142,0.0752489825434069,0.0831159857386809,0.0641013020121476,0.0184616649837807,0.148208814893235,0.0395004082136084,0.0468695116719538,0.0510255565994679,0.0130876145266136
"wgEncodeHaibTfbsA549MaxV0422111PkRep1.broadPeak",0.0729041261745985,0.118290950233025,0.0648547744850969,0.0531512916875212,0.0631664548756355,0.0622768531809157,0.180277939610323,0.152311429551731,0.226336455735426,0.184780348035468,0.221133858649639,0.00814586109557437,0.199942391299817,0.1922740814138,0.00612487767977206,0.00678604459343963,0.0331207251955682,0.033639981690602,0.0552936773282552,0.0520302273905445,0.0260238899567614,0.122881652515409,0.224779788376783,0.180541099945182,0.327114340754771,0.063009378916626,0.0698823743893126,0.316276243016821,0.0693887124676379,0.202909115136529,0.156931175216217,0.00816915141138527,0.175433973430057,0.223866383581911,0.0794661471423169,0.0136129647841997,0.105006089629761,0.0440682785391566,0.0882905089370717,0.136583683516268,1,0.164322168030276,0.24764964117442,0.118189733378596,0.307424927733493,0.28061544170057,0.124472918088336,0.206993808059484,0.0799975696155348,0.453850989114904,0.219802677030035,0.168432823685186,0.104286000384158,0.124043029344247,0.0849004624400529,0.0550988211707733,0.221696554974127,0.105755790441639,0.0446622368831946,0.0987611341488279,0.149851290925513,0.121108500788567,0.286920647021726,0.060117107496633,0.0769930600543321,0.153202395609329,0.0396001873211973
"wgEncodeHaibTfbsA549NrsfV0422111Etoh02PkRep1.broadPeak",0.0190220080322813,0.0329835450014478,0.0123196781905764,0.0103635399774607,0.0104922820689853,0.0103159273815287,0.0337779552184222,0.0283749292762369,0.0440790801491838,0.0348545867968634,0.0423812736031018,0.00151622634951444,0.0383505167256245,0.0384029808886574,0.00163614652585727,0.00172148829836824,0.00753804596804448,0.00741232221325593,0.0132710486564554,0.0123046666794788,0.00648989754861044,0.251163192265835,0.232613546745103,0.108163241093106,0.271793529961516,0.0383033424614628,0.0394584304594018,0.24952777790487,0.17186207103828,0.392344999072482,0.15469850507722,0.00434820335522069,0.117589428942181,0.265189937784096,0.098298259250616,0.0342709013175732,0.0811219824044982,0.0592567705504502,0.110992880174824,0.169950792674897,0.164322168030276,1,0.162196763065633,0.236718811007319,0.219234101016883,0.237673846506533,0.0689385903772382,0.385170820814591,0.225602848611172,0.203849580691254,0.324705630819335,0.313431249762799,0.246169106930945,0.175491391055961,0.126356084374198,0.0934345090697795,0.31223137746798,0.259042397382154,0.0857294578549412,0.049692675846691,0.142074829000568,0.0425280100203287,0.263405391922172,0.0421149125881307,0.0628262311956945,0.095528925259995,0.0299965134069862
"wgEncodeHaibTfbsA549P300V0422111Etoh02PkRep1.broadPeak",0.0229004465837974,0.0384127855027258,0.0227843071202785,0.0194370258061905,0.0310726454811449,0.0288980360871708,0.0694141015065064,0.0576315431406485,0.0857510281430756,0.0699607012549284,0.0826554631832471,0.00565981002182308,0.0763333381026744,0.0812163377937848,0.00134009994538,0.00152478763420273,0.0135412993901939,0.012949877538879,0.0186104037057738,0.0176456833687124,0.0058727848987842,0.225817300052352,0.34258970969564,0.315251081500828,0.156451164556046,0.0209047394256108,0.0217444903020477,0.1350099987185,0.0690126140687365,0.191846576970598,0.30018238285631,0.0214677786957627,0.202672438160016,0.22536555643174,0.239070503223969,0.0362680295114134,0.204840305812708,0.114982223531355,0.15071648186976,0.276494270233533,0.24764964117442,0.162196763065633,1,0.136160744172536,0.0946039139884786,0.102012664265386,0.0864247383762111,0.184539585577857,0.0894987945698304,0.40002854997585,0.119924686633604,0.31168097206033,0.200097817276856,0.149079040266374,0.0834622966768672,0.0494896915085807,0.14921409716545,0.19162046981368,0.0538046769511482,0.115228959310936,0.0693242388461233,0.0308824371035556,0.163902605540916,0.0372960180362999,0.0513665322462632,0.0689887343118739,0.0148161645437149
"wgEncodeHaibTfbsA549Pbx3V0422111PkRep1.broadPeak",0.0126889990517886,0.023150616661923,0.00780661750862723,0.00626946965971169,0.00854089412508698,0.00835630238795066,0.0238771827297707,0.0203474784087214,0.0310545749347474,0.0248487789408009,0.0310836685611473,0.000954838552955829,0.028273654998782,0.0281752769798457,0.000448483557527314,0.000527913314850987,0.00614565332828077,0.0059920618945539,0.00993958520472793,0.00933272398516038,0.00473318371344258,0.216450703567552,0.241001470393781,0.0945378413541954,0.202217641854175,0.018703894783435,0.0190169942489764,0.177642249895783,0.129099386904982,0.289725061371849,0.131170338377574,0.00494658246377357,0.092065200946071,0.198537387298412,0.125729545777355,0.045633163025921,0.0747048187754543,0.0680339432787628,0.12208185016125,0.188444667442504,0.118189733378596,0.236718811007319,0.136160744172536,1,0.185416584964116,0.202333739301738,0.0524245099416143,0.266722234776714,0.168987437003297,0.146342585251597,0.198715872810718,0.274336750061499,0.145422023065778,0.136031035552925,0.105412923725312,0.0778904992798884,0.192043394537426,0.232109564767805,0.0807522516140075,0.0376181101971539,0.115977696060573,0.025422607874501,0.178589380354573,0.0679659437220034,0.0396890172559828,0.0640727668364981,0.0164960229361941
"wgEncodeHaibTfbsA549Pol2Pcr2xDex100nmPkRep1.broadPeak",0.0357004720088697,0.0614482808543252,0.0254944133739457,0.0204398380889106,0.021957306225862,0.0224484598202508,0.0732387719997427,0.0627425152525862,0.0968759632272395,0.0773736339624246,0.0968827489202569,0.00211123095664158,0.0888970055007857,0.0860142801465772,0.00193272856572215,0.00221199152492339,0.01971685152984,0.0193819232323983,0.0345168252408433,0.0320570866081432,0.0165580315756821,0.107666053455202,0.193906456370229,0.0653178257704969,0.409913953265749,0.0410477852553313,0.0412531542254931,0.316080493934961,0.108355035866335,0.267049515969686,0.0649308651187934,0.00277698208631305,0.120358694872792,0.208347682721594,0.0291218355286069,0.0123390514372268,0.0541976387391932,0.0182087970313542,0.0940032180441943,0.0933732376773953,0.307424927733493,0.219234101016883,0.0946039139884786,0.185416584964116,1,0.67783574663492,0.0524265411205618,0.264566007111285,0.12443348483719,0.267875719709281,0.363455502480844,0.148437803670949,0.0583683097401626,0.121591071323238,0.0979363032929002,0.064694786089774,0.296004656451843,0.112438930382361,0.0538946194552629,0.0390602330998909,0.174308819157516,0.0613630102902234,0.305695785011804,0.113348894639208,0.0452641636191544,0.140920203170986,0.0265787929617095
"wgEncodeHaibTfbsA549Pol2Pcr2xEtoh02PkRep1.broadPeak",0.0319599012648637,0.0561674673143716,0.0225805768736084,0.0180538055883162,0.0192010708026213,0.0195255560518382,0.064839605606209,0.0554582329039299,0.08606372314395,0.0686694873822043,0.0859670614073429,0.00193985707459852,0.0781158612877228,0.076615762066593,0.00163557583437606,0.00187028220116,0.0170145672488989,0.0167144827586595,0.0300398361967355,0.027796281881936,0.014076324439935,0.119310206557597,0.204452585505119,0.0681496063193389,0.411513446548166,0.0424682781370266,0.0420934395141183,0.311496860193915,0.117032929980364,0.283384763938827,0.0735123708905685,0.00159458523473691,0.123777016185324,0.212497928047199,0.0339493961653826,0.0131648639770422,0.053422943577673,0.0171626373599068,0.0951217745399603,0.105817575584243,0.28061544170057,0.237673846506533,0.102012664265386,0.202333739301738,0.67783574663492,1,0.0530068591724484,0.280906180113737,0.135024442636804,0.264098375901119,0.372629023861397,0.164219497612076,0.0647216804363517,0.127583494083019,0.104723190794293,0.0693866397498242,0.309895608913572,0.12516707447683,0.0587024295807451,0.0394648618236205,0.175085351627678,0.0571177178544434,0.312103139220413,0.108890815461343,0.0477355179386065,0.12836578382885,0.0273389071599616
