"filename","size"
"wgEncodeSydhTfbsHelas3E2f4StdPk.narrowPeak.csv",916345
"wgEncodeSydhTfbsHelas3E2f6StdPk.narrowPeak.csv",1138587
"wgEncodeSydhTfbsHelas3Elk112771IggrabPk.narrowPeak.csv",9949454
"wgEncodeSydhTfbsHelas3Elk4UcdPk.narrowPeak.csv",5392741
"wgEncodeSydhTfbsHelas3Gcn5StdPk.narrowPeak.csv",872493
"wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabPk.narrowPeak.csv",18563664
"wgEncodeSydhTfbsHelas3Hae2f1StdPk.narrowPeak.csv",4871353
"wgEncodeSydhTfbsHelas3Hcfc1nb10068209IggrabPk.narrowPeak.csv",16838571
"wgEncodeSydhTfbsHelas3Ini1IggmusPk.narrowPeak.csv",12420469
"wgEncodeSydhTfbsHelas3Irf3IggrabPk.narrowPeak.csv",1318149
"wgEncodeSydhTfbsHelas3JundIggrabPk.narrowPeak.csv",11876402
"wgEncodeSydhTfbsHelas3MafkIggrabPk.narrowPeak.csv",21576984
"wgEncodeSydhTfbsHelas3MaxIggrabPk.narrowPeak.csv",28159588
"wgEncodeSydhTfbsHelas3MaxStdPk.narrowPeak.csv",8926218
"wgEncodeSydhTfbsHelas3Mazab85725IggrabPk.narrowPeak.csv",21061898
"wgEncodeSydhTfbsHelas3Mxi1af4185IggrabPk.narrowPeak.csv",18744236
"wgEncodeSydhTfbsHelas3NfyaIggrabPk.narrowPeak.csv",5626754
"wgEncodeSydhTfbsHelas3NfybIggrabPk.narrowPeak.csv",5023400
"wgEncodeSydhTfbsHelas3Nrf1IggmusPk.narrowPeak.csv",1305830
"wgEncodeSydhTfbsHelas3P300sc584sc584IggrabPk.narrowPeak.csv",14698800
"wgEncodeSydhTfbsHelas3Pol2s2IggrabPk.narrowPeak.csv",47714779
"wgEncodeSydhTfbsHelas3Pol2StdPk.narrowPeak.csv",21586527
"wgEncodeSydhTfbsHelas3Prdm19115IggrabPk.narrowPeak.csv",4193907
"wgEncodeSydhTfbsHelas3Rad21IggrabPk.narrowPeak.csv",28034691
"wgEncodeSydhTfbsHelas3Rfx5200401194IggrabPk.narrowPeak.csv",26242189
"wgEncodeSydhTfbsHelas3Rpc155StdPk.narrowPeak.csv",1788120
"wgEncodeSydhTfbsHelas3Smc3ab9263IggrabPk.narrowPeak.csv",36322986
"wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak.csv",204124
"wgEncodeSydhTfbsHelas3Stat1Ifng30StdPk.narrowPeak.csv",4953807
"wgEncodeSydhTfbsHelas3Stat3IggrabPk.narrowPeak.csv",9910800
"wgEncodeSydhTfbsHelas3TbpIggrabPk.narrowPeak.csv",15368201
"wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdPk.narrowPeak.csv",21413354
"wgEncodeSydhTfbsHelas3Tcf7l2UcdPk.narrowPeak.csv",1777756
"wgEncodeSydhTfbsHelas3Tf3c110StdPk.narrowPeak.csv",2636254
"wgEncodeSydhTfbsHelas3Tr4StdPk.narrowPeak.csv",871194
"wgEncodeSydhTfbsHelas3Usf2IggmusPk.narrowPeak.csv",18563605
"wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabPk.narrowPeak.csv",13780866
"wgEncodeSydhTfbsHelas3Znf143IggrabPk.narrowPeak.csv",13151892
"wgEncodeSydhTfbsHelas3Znf274UcdPk.narrowPeak.csv",209180
"wgEncodeSydhTfbsHelas3Zzz3StdPk.narrowPeak.csv",743877
