"","wgEncodeBroadHistoneHelas3CtcfStdPk.broadPeak","wgEncodeBroadHistoneHelas3Ezh239875Pk.broadPeak","wgEncodeBroadHistoneHelas3H2azPk.broadPeak","wgEncodeBroadHistoneHelas3H3k04me1StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k09me3Pk.broadPeak","wgEncodeBroadHistoneHelas3H3k27acStdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k27me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k36me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k4me2StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k4me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k79me2StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k9acStdPk.broadPeak","wgEncodeBroadHistoneHelas3H4k20me1StdPk.broadPeak","wgEncodeHaibTfbsHelas3GabpPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3NrsfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3Pol2Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep1.broadPeak","wgEncodeSydhTfbsHelas3Ap2alphaStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Ap2gammaStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Baf155IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Baf170IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Bdp1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brca1a300IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Brf1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brf2StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brg1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CfosStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Chd2IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CjunIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CmycStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Corestsc30189IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f4StdPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f6StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Elk112771IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Elk4UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Gcn5StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Hae2f1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Hcfc1nb10068209IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Ini1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Irf3IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3JundIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MafkIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MaxStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Mazab85725IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Mxi1af4185IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3NfyaIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3NfybIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Nrf1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3P300sc584sc584IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Pol2StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Prdm19115IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rad21IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rpc155StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Smc3ab9263IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Stat1Ifng30StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Stat3IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3TbpIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tcf7l2UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tf3c110StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tr4StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Usf2IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Znf143IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Znf274UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Zzz3StdPk.narrowPeak"
"wgEncodeSydhTfbsHelas3CfosStdPk.narrowPeak",0.00533432229188152,0.0023340566230176,0.00454853121860827,0.0147969659318739,0.00188166771360873,0.0264232028547497,0.000715857153460199,0.00291011566454295,0.0163843083610834,0.0159608409422921,0.0040598826438894,0.0131081533240992,0.00256370231107179,0.00815814405671108,0.00882104204515321,0.0348099304998985,0.0135192164279906,0.110322654264888,0.105147184078068,0.113960568714617,0.0590452243391608,0.00479079403906892,0.133806149111137,0.00215564394458922,0.00259539576433914,0.00813729407064464,0.0860129621918198,1,0.113406043749549,0.34911263081501,0.154757842712051,0.121299445294457,0.0117512608104654,0.0130322829836538,0.0105804554396808,0.0759384826047647,0.0655688907198971,0.00613277964394071,0.114932205559621,0.00886259846861926,0.0143451120489101,0.0287551097516751,0.0526254108486408,0.278360238660785,0.105453895394957,0.0970929776954365,0.19633545121215,0.0699184203640753,0.0968350800943253,0.061286620537112,0.0746831555797225,0.0180126965494581,0.206888021175222,0.0193814545643619,0.0246112350228091,0.100728511030927,0.0953291692830962,0.116727330300328,0.0209114017883034,0.0764294152239887,0.00295686122524499,0.0678334996853218,0.228914036653798,0.109412754080935,0.120757375431707,0.0710155445103444,0.0472697974870503,0.0100018996795951,0.12306117038789,0.0816755952171739,0.051117769444367,0,0.00231558288030791
"wgEncodeSydhTfbsHelas3Chd2IggrabPk.narrowPeak",0.0351026507165864,0.0112951866304648,0.0261232800849661,0.0527417606044649,0.00648371824612646,0.151947937872182,0.00366540486603685,0.0171098783996834,0.0845864196274857,0.108909585600185,0.039889267932568,0.105456433602597,0.0161717628909535,0.0526541439896115,0.0173243133307496,0.332757361596476,0.0871344075775175,0.157004135242578,0.204858448443532,0.191259343371731,0.0520945791361713,0.00521518992791276,0.419226946269895,0.00293826967674313,0.00229479447241934,0.00301904146449938,0.285756297035526,0.113406043749549,1,0.127239355397134,0.219537557917919,0.537531923780298,0.114903993514892,0.0369769272023583,0.0419342103506465,0.352121702894342,0.187423853985076,0.0304334411310523,0.486423280929397,0.179720702214251,0.290401551583452,0.343495488654975,0.0450144914391955,0.181238121629992,0.339249440662092,0.586364141196783,0.240736089806665,0.579478641392646,0.516505017303921,0.172267185360411,0.113526283257416,0.0514010551312473,0.200013128909134,0.255589938982757,0.373019878295993,0.0795790310349748,0.24210171374609,0.491818731530126,0.0153265721587015,0.402080386894287,0.00473108998712207,0.0679483342854918,0.200428511557616,0.414022190024353,0.380527328380173,0.0462154310920415,0.036963887405626,0.0298664615767257,0.293109664640952,0.399654715573123,0.344662442431451,0.00271723631593701,0.00696588512464725
"wgEncodeSydhTfbsHelas3CjunIggrabPk.narrowPeak",0.00689779083096119,0.00303846362640291,0.00602882718930696,0.0214083147044767,0.00248982992356759,0.0352715438028964,0.000928931656719195,0.00406745517056354,0.0223357742957574,0.0201991710597654,0.00557976341284463,0.0167252958599309,0.003390625681125,0.0028679009917994,0.00774399158535393,0.0356655392378998,0.00723018334970761,0.0885039366846711,0.0901926629958294,0.114052459589004,0.0473300328213973,0.00398944075378602,0.15887898761758,0.00144745816360752,0.000958711979275422,0.00625721455699492,0.11983320638242,0.34911263081501,0.127239355397134,1,0.112393865726826,0.152269414760138,0.00404251630334047,0.00190668874025554,0.0048899064688119,0.0672024241350098,0.0558059768277309,0.00313621478453761,0.131941880914741,0.00285876757791583,0.00623055600480213,0.0219129090616635,0.00999914018589477,0.449218246712978,0.129129264198569,0.116994506147771,0.148199964082239,0.0679015442108943,0.104056020964642,0.0316052300976845,0.0410887033157732,0.0120456935234376,0.305409541673596,0.0201067233960572,0.0217945577213716,0.10987221925503,0.123507116227186,0.146202397227726,0.0186043137794776,0.0936598454252829,0.000145356182887181,0.0580467582636986,0.311430274901943,0.130718682033791,0.131272845670487,0.0664120730189147,0.0466259272464265,0.00481283300670825,0.13800130932918,0.0801823074607883,0.0429797371762943,0,0.0018055070204206
"wgEncodeSydhTfbsHelas3CmycStdPk.narrowPeak",0.0115927533390111,0.00360926672687927,0.00800966085513297,0.0173503120050253,0.0021459723951517,0.0482607486181334,0.000965222483206371,0.00548460389349316,0.0260520715152436,0.0333823294628184,0.0131234074143092,0.0322942475142661,0.0049102965281208,0.0403811747148447,0.0169069538086733,0.132549295596839,0.0868576859368103,0.161616621894327,0.174471394809433,0.15597898770739,0.072633942104782,0.00855707605399288,0.218794613442799,0.00458273999755591,0.00286562207395887,0.00677607614875341,0.10869780104418,0.154757842712051,0.219537557917919,0.112393865726826,1,0.191816590494408,0.13083901995175,0.0531894114902367,0.0851599941676714,0.215992539923068,0.171582285387592,0.0418416075952425,0.225990738345523,0.141765197358292,0.134366575441443,0.173680206218546,0.0337489470772939,0.126035034756264,0.165147037910388,0.207774921078727,0.470461184060382,0.204296210174827,0.25285170034794,0.125935241310377,0.0845793792741358,0.0597711708952916,0.117083978004742,0.0879832141482403,0.160024190979695,0.0707154303980987,0.102730147002456,0.186726547076405,0.020627732553082,0.136474746103902,0.00264691204377327,0.0885555307484641,0.142894861641426,0.222154493599113,0.190238446641211,0.0536957974899598,0.050655890680382,0.0374062057224574,0.177625780915099,0.211308132960694,0.173178959080454,0,0.00395927893461532
"wgEncodeSydhTfbsHelas3Corestsc30189IggrabPk.narrowPeak",0.0428406492322276,0.0138180576526504,0.0303965391398219,0.0687078764807006,0.00849830679575682,0.164622884187685,0.004783285183911,0.019339080417193,0.0977377996129869,0.116313101123015,0.0419432624968037,0.110174390005716,0.0185101639928849,0.0436222863594613,0.0209009651917457,0.273907140012113,0.072654370538647,0.151800753923731,0.198614633318392,0.177725190267342,0.0461553190047266,0.00604797597505216,0.422240496218846,0.00326751346060722,0.00232668787778012,0.00276888483390235,0.347756857728277,0.121299445294457,0.537531923780298,0.152269414760138,0.191816590494408,1,0.0835831018853028,0.0292327116969565,0.0323200491553468,0.304980613350075,0.157651120903045,0.0248427733377183,0.480468493038639,0.123804477866666,0.234499198205147,0.258333529793773,0.039585153429254,0.222797009495247,0.358441029403633,0.555955161720414,0.231698981795939,0.484812574881215,0.471369852459486,0.141941026353333,0.0946867155290552,0.0435369110148061,0.257838736364657,0.216432925392491,0.293912619935195,0.0863292223928241,0.291284162446871,0.543476577860167,0.0199242943951284,0.438207211595887,0.00439563242631392,0.0686095263754098,0.234844859158797,0.389928199912909,0.396382866400095,0.0469721163562282,0.0461129637125552,0.0233177360706373,0.30673280304235,0.362602554873429,0.330587784144768,0.00235873498659863,0.00776007830158604
"wgEncodeSydhTfbsHelas3E2f1StdPk.narrowPeak",0.00432135406981586,0.00126288153443922,0.00354929451383724,0.00488311740193275,0.000644770958397129,0.0223564440711402,0.000444757388817078,0.00268574973443603,0.011380586324457,0.0163049389632956,0.00745818910478001,0.0163384138158055,0.00258063780160755,0.0334770510548838,0.0126232964587875,0.0818026890693684,0.074146572818139,0.0681426469764801,0.0724976113437578,0.054552622730296,0.027681362189242,0.00423177010940651,0.0853775349388392,0.00323117273568245,0.00646690280291105,0.00199273860190221,0.0396664990422922,0.0117512608104654,0.114903993514892,0.00404251630334047,0.13083901995175,0.0835831018853028,1,0.153705566651854,0.121029052821223,0.131436537394767,0.0980914975168334,0.069711243885707,0.0760071207259324,0.527396075476348,0.100260509377394,0.165761498194735,0.0324241637196588,0.010036832715389,0.0629518113291428,0.0959469486508316,0.0741275804244785,0.125195188341377,0.115828333554352,0.104494078727845,0.0569924903725732,0.0724578297324083,0.00724739710300261,0.0540052467700739,0.116766488399218,0.0139230553400972,0.0229657784001841,0.0799812143030292,0.00606919557745924,0.056799379338842,0.00483461584948229,0.02608168803225,0.0127538262826605,0.0864870592225915,0.0753040083632585,0.0273012976682078,0.0121575814837873,0.0220525374990285,0.0390824668462836,0.119122191081117,0.111944176698434,0.000851414491309156,0.00552110439926772
"wgEncodeSydhTfbsHelas3E2f4StdPk.narrowPeak",0.00137091826646103,0.000418406724771219,0.00120229361252412,0.00169199396495308,0.000223831095796587,0.00725338640985498,0.000148370272804377,0.000930422853753854,0.00374992745881485,0.00520987625307341,0.00263658681448169,0.00522304880436074,0.00077362135956926,0.0272743744795343,0.0072540331448651,0.0266478484450421,0.048741104136255,0.0198073338828077,0.0211017120361444,0.0206887176253008,0.0244240896601412,0.00543948756481448,0.038874549300956,0.00417583135521244,0.007044055493628,0.000518608450619782,0.0148546872557012,0.0130322829836538,0.0369769272023583,0.00190668874025554,0.0531894114902367,0.0292327116969565,0.153705566651854,1,0.127857745812518,0.0589745513942546,0.0664564547204212,0.0866798286911885,0.0364448532050526,0.0982430420263072,0.0417905809715977,0.0422210519397796,0.0651972038319553,0.00556313081312152,0.028020166688292,0.0306032739983646,0.0430351923172909,0.0378946357336117,0.0431905810421049,0.0706707258703875,0.0541501490160222,0.0719697170695563,0.00258229156273359,0.0176163460352968,0.0387256269328505,0.0117369558197645,0.00689316303315867,0.0293032218854108,0.00532873875983688,0.0194732190880462,0.00641048671914577,0.00970912529804569,0.00759834561398137,0.0403703042118635,0.0311706826603565,0.0218901604087407,0.0129884164687794,0.0365098647492861,0.0219236765844579,0.0444983896392819,0.0445865666113939,0.000461330872902011,0.00758133917571447
"wgEncodeSydhTfbsHelas3E2f6StdPk.narrowPeak",0.00183184154377501,0.000579968866767208,0.00151716281715206,0.0023687642421704,0.00032801927975498,0.00873802120221326,0.000201535693612279,0.00104253318259704,0.00453365875247763,0.00629621045659171,0.00280325144244556,0.00633669519137722,0.000895350299781053,0.0217495403465758,0.00699658163633761,0.030368787714862,0.0331838196620449,0.027895434617189,0.0296380753300681,0.0312662325224384,0.0286256862589172,0.0036464922519903,0.03688785665571,0.00211825583613794,0.00145476871581995,0.00206224744020875,0.0157574677100247,0.0105804554396808,0.0419342103506465,0.0048899064688119,0.0851599941676714,0.0323200491553468,0.121029052821223,0.127857745812518,1,0.0573796059806955,0.0561896705600823,0.0498499677383655,0.0378024005577577,0.100327227036024,0.0455116035239893,0.0593210295098479,0.0283507031794813,0.00660305868373178,0.027624652057256,0.0369306568710137,0.0656057411058312,0.0438102511023477,0.0466057152771264,0.054668187557164,0.0350376608704211,0.0594426219418906,0.00403557027820495,0.0204197510827767,0.0427211135811025,0.00791133318892731,0.00959240340260509,0.0316157142193496,0.00478030804217135,0.0224880330798383,0.00222208289108136,0.0110788286781962,0.00722020969573881,0.0388754750743466,0.0321644653477518,0.0183145872819226,0.0107121255488532,0.0315932923730771,0.0261210414167728,0.049150273151225,0.0460835986763423,0,0.00240902265248091
"wgEncodeSydhTfbsHelas3Elk112771IggrabPk.narrowPeak",0.0192889116332717,0.00576753955687043,0.01251821413724,0.022115134974368,0.0033129938670591,0.0714259946981258,0.00220250329169214,0.00847530953357,0.0387063021534412,0.051684430892407,0.0210086227791974,0.051455036198954,0.00818210385509649,0.111377704206776,0.0201456815850215,0.211361803020066,0.14827264308077,0.126089990274474,0.14894283799198,0.170771226733301,0.0735720833030698,0.00992850510430721,0.339615617541418,0.00742551263389306,0.00538695288884643,0.00418491148168663,0.154444747339362,0.0759384826047647,0.352121702894342,0.0672024241350098,0.215992539923068,0.304980613350075,0.131436537394767,0.0589745513942546,0.0573796059806955,1,0.318699779574853,0.0595381714643101,0.354485026097706,0.165713146357463,0.243932133228778,0.258252593305769,0.097336965022077,0.0932536050032536,0.26895125972233,0.299223943904843,0.205141259234884,0.372082328429713,0.374859087878901,0.227292070889826,0.144127986477869,0.0926962646069805,0.0934849941049664,0.148509570668605,0.243337685569819,0.0857636171073226,0.132083111106541,0.293217757764404,0.0175603586124509,0.219770040526812,0.0149766762580651,0.0593968375038253,0.121495864353365,0.341504925373996,0.251188163287777,0.0590679682424374,0.0391350853285435,0.0505777248917251,0.214498586225707,0.404015228241992,0.382377426170387,0.00618470805626517,0.027130762099174
"wgEncodeSydhTfbsHelas3Elk4UcdPk.narrowPeak",0.00959366728107429,0.00284763180091869,0.00683572745672585,0.0123456295073786,0.00157597231593896,0.041618071305059,0.000812280486662608,0.0048118910639101,0.0217015621893916,0.0286547718958971,0.0122031526617378,0.0287699344790648,0.00405859103510214,0.133964394352345,0.0187119467365252,0.132375055039081,0.129071000775003,0.0913156953781071,0.0996971852191512,0.121820856111433,0.0685170811626672,0.0102371972450115,0.202526876445159,0.0061819306395384,0.00465288975139378,0.00553702822226754,0.0871684028567519,0.0655688907198971,0.187423853985076,0.0558059768277309,0.171582285387592,0.157651120903045,0.0980914975168334,0.0664564547204212,0.0561896705600823,0.318699779574853,1,0.0671748261753815,0.20409285129956,0.107234292363055,0.171923343762291,0.154612474347559,0.0634859711366032,0.0683482985817297,0.147296165039449,0.162242985034155,0.158993683996501,0.183191016016032,0.205418500407417,0.165953219432189,0.112843542790317,0.0820326652967688,0.0627632868149544,0.0824325006291895,0.164011213813607,0.057526618393939,0.0707264506567152,0.158109941357078,0.0191711782292534,0.114359382344453,0.0126789668724582,0.0601073411977533,0.0913932319181048,0.222692424415447,0.157486874578887,0.0531181224366906,0.0487332772719804,0.0679098125120299,0.130893883739689,0.21266802997111,0.199027504470176,0.00227151349247883,0.01590687707639
"wgEncodeSydhTfbsHelas3Gcn5StdPk.narrowPeak",0.00202553452794892,0.000676000852532929,0.000989197375791993,0.00203097841937421,0.000410988785378369,0.00668189645008284,0.000334267505691979,0.000922025071775659,0.00351157519331095,0.00477986030572329,0.00272886900649719,0.00487867383278927,0.00116529575021235,0.0400480870836804,0.0163215965622575,0.0236371785706526,0.0746211695644309,0.0148026916921744,0.0157605529744743,0.0134119949532932,0.021424296878405,0.0310183418398599,0.0347349595192683,0.024807174766821,0.050061881914997,0.00756445254537303,0.0116536835598392,0.00613277964394071,0.0304334411310523,0.00313621478453761,0.0418416075952425,0.0248427733377183,0.069711243885707,0.0866798286911885,0.0498499677383655,0.0595381714643101,0.0671748261753815,1,0.0320259446550557,0.0474704296859328,0.0282944551841506,0.0349706309796333,0.101705382692704,0.00631642609409693,0.0286050031779824,0.0253866186289399,0.0273996344911973,0.0332536981240189,0.036077020294915,0.0535575628422635,0.0503161516116838,0.04081561469731,0.00795043082257137,0.0142728032245791,0.0300735906409832,0.0364593775188311,0.00857202259881959,0.0222124488124365,0.0123547310781795,0.0167814757949532,0.13205961988381,0.0119473460155453,0.0189113809299329,0.0367389518608541,0.0249672722014605,0.0765094799079244,0.0168162055502056,0.0171446471321172,0.0206927126499824,0.0496122876052013,0.0464336202191929,0.0437584734518611,0.127996164574373
"wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabPk.narrowPeak",0.0342777281433789,0.0103440305229719,0.0224384948930115,0.0489308491914732,0.00606392424149116,0.126058154225503,0.00331146518817012,0.0144829416302663,0.0711663190952847,0.0892558479322096,0.0328104492515971,0.0867636880046719,0.0135252737634386,0.0542178761227655,0.0177615919379207,0.265470352081875,0.094095222921079,0.153145316297778,0.194303152920959,0.204882350379252,0.0618995016299755,0.00750530929199949,0.441439856189346,0.00424295041093207,0.00299402194602779,0.00367518147035999,0.275064110234702,0.114932205559621,0.486423280929397,0.131941880914741,0.225990738345523,0.480468493038639,0.0760071207259324,0.0364448532050526,0.0378024005577577,0.354485026097706,0.20409285129956,0.0320259446550557,1,0.0972105356106479,0.234346364383866,0.233381544767927,0.0491316641489099,0.192701326293537,0.353802423584247,0.478798303007154,0.269402782446795,0.434963990609946,0.462000083234065,0.162154057360896,0.109686316283312,0.0542122981904014,0.208530386220025,0.196455170977605,0.28821016097481,0.0876818686113078,0.267003839347486,0.472154854928398,0.0204714194771713,0.378950133074674,0.00528622190069269,0.0754069369103117,0.216026432534929,0.471156214068562,0.361006541795839,0.0473255648894662,0.0498894021426246,0.0311124471488007,0.338790468711738,0.386975168388393,0.338854306119417,0.00339912093745719,0.00803539422336252
"wgEncodeSydhTfbsHelas3Hae2f1StdPk.narrowPeak",0.00684023646396938,0.0020659262906781,0.00588842863382037,0.00771372044363446,0.000991694739780442,0.0370240265181831,0.000713468197353541,0.00433135166678751,0.0189995950833704,0.0276917496052138,0.0121890433180758,0.0276333659639357,0.00422897017932133,0.0362063472867937,0.0126243308317169,0.12797647763363,0.0773454059674509,0.0797155459179619,0.0937714896211156,0.0706560577649308,0.0270898541788147,0.00131094987006737,0.10904074871653,0.0004502520858254,0.000538003338874025,0.00148638310615273,0.0560369410291463,0.00886259846861926,0.179720702214251,0.00285876757791583,0.141765197358292,0.123804477866666,0.527396075476348,0.0982430420263072,0.100327227036024,0.165713146357463,0.107234292363055,0.0474704296859328,0.0972105356106479,1,0.151969689348079,0.267292765964557,0.0250595046063488,0.00964481721441865,0.0823819777512115,0.153691096849556,0.0785597035908838,0.201313960617314,0.167819687796645,0.119504799595967,0.0607943044376615,0.0655830828301131,0.0056580024879692,0.0857899736118556,0.187117815359493,0.0113661351670759,0.0314078729985234,0.115810089726955,0.00332328172940821,0.0856174710185951,0.00247543721597553,0.0278041335359966,0.0098162661668326,0.110062731992592,0.101878790305119,0.0229187582902137,0.00886742522023769,0.0212345695698241,0.0463318446387977,0.159448894029779,0.149325906530203,0.000178359552778186,0.00135922482455978
"wgEncodeSydhTfbsHelas3Hcfc1nb10068209IggrabPk.narrowPeak",0.0241040148307336,0.00741351393768826,0.0203098194565544,0.0351297431228896,0.00386420248128478,0.123642556728804,0.0026244239370066,0.0154955393456832,0.0662362891103411,0.0925365287996376,0.0414393686264779,0.0917949515983239,0.0142271228225315,0.0612236513998672,0.0141039701212753,0.257161733477407,0.0857011471716381,0.0637811626061875,0.0895546839428198,0.0997067145314618,0.0337222403027615,0.00202265313030862,0.214640510411707,0.000983473402807981,0.00098188166701845,0.000917850570094679,0.118271721414053,0.0143451120489101,0.290401551583452,0.00623055600480213,0.134366575441443,0.234499198205147,0.100260509377394,0.0417905809715977,0.0455116035239893,0.243932133228778,0.171923343762291,0.0282944551841506,0.234346364383866,0.151969689348079,1,0.296611752810718,0.0363309903988506,0.0216491628214991,0.168518672804624,0.288355452915553,0.117966451619622,0.299874174422915,0.314957421541612,0.147744014434237,0.0877666442399291,0.0560464598955082,0.0146107440213244,0.185595107645439,0.370841628970253,0.0235323883068657,0.0629935294054941,0.231206393220779,0.0107451584140192,0.175654747647327,0.00340709996087096,0.0329866466797583,0.0263459020497665,0.242939197085002,0.172461907863354,0.0182181047659985,0.0287395162709756,0.0391494023872823,0.131055382971941,0.227189102937529,0.234110780945508,0.00154516800860091,0.00394281040638834
"wgEncodeSydhTfbsHelas3Ini1IggmusPk.narrowPeak",0.0210265490811661,0.0067187457191108,0.0155949604715548,0.027186458807195,0.00300542573343103,0.0950049266657016,0.00205340460566473,0.0108878932935963,0.0500673280284558,0.0699519184902566,0.0303482750852622,0.0700382602381872,0.0113756374684771,0.0408564895542632,0.0179301276840194,0.255636601508605,0.0824503899293205,0.128680305144888,0.166787619523217,0.234542428089073,0.0743825493167742,0.00198714728076677,0.208100842179761,0.00129636415390741,0.00131371646720939,0.0044457659922275,0.119491713903584,0.0287551097516751,0.343495488654975,0.0219129090616635,0.173680206218546,0.258333529793773,0.165761498194735,0.0422210519397796,0.0593210295098479,0.258252593305769,0.154612474347559,0.0349706309796333,0.233381544767927,0.267292765964557,0.296611752810718,1,0.0275752193035436,0.0426445919106365,0.171801483336079,0.313037038431971,0.142083180207125,0.378947870436002,0.329489927072105,0.143983290836742,0.0779097835136279,0.0517315609828197,0.0284564739003363,0.188571278583554,0.390024757379196,0.0256452424385531,0.0812675671875306,0.231803332318265,0.00695591447976314,0.19449616456432,0.0038587586816703,0.0448412220178357,0.0339535112209528,0.22059677081138,0.217439354046343,0.0245147973223917,0.0183124445926932,0.0273671356924214,0.120400129136438,0.282780030443421,0.252346942023698,0.00112552465429295,0.00230186842461307
"wgEncodeSydhTfbsHelas3Irf3IggrabPk.narrowPeak",0.00271286419233802,0.000969249925619842,0.00158244024172283,0.00290890435034285,0.00071579300797652,0.00892929022990637,0.000577446902225058,0.00129851920941722,0.00505050272724019,0.00673551577877582,0.00323229603062411,0.00659502335929263,0.00144417330039533,0.0720715127913943,0.00655046557972038,0.0266076789126599,0.0724671088296729,0.0143657851070706,0.0148132596668637,0.0206408371002392,0.0305914239487985,0.0194510319654989,0.056063746490189,0.0193323255755808,0.0222352575085037,0.00240549656321912,0.0173436910169053,0.0526254108486408,0.0450144914391955,0.00999914018589477,0.0337489470772939,0.039585153429254,0.0324241637196588,0.0651972038319553,0.0283507031794813,0.097336965022077,0.0634859711366032,0.101705382692704,0.0491316641489099,0.0250595046063488,0.0363309903988506,0.0275752193035436,1,0.0128647799847731,0.0463152323144505,0.0347687217915679,0.0328583168581664,0.0501918872049356,0.0550063618891603,0.130787265252531,0.149305429069201,0.0551280679984012,0.0212662785753185,0.0160741706844236,0.0287685114140124,0.0902973423481071,0.0131194384347711,0.0362525656430314,0.013167426585155,0.0258354761038504,0.0888412357919899,0.01695795776806,0.0415073496675769,0.0583355431739646,0.0295858869911932,0.0820257289568197,0.0208812710096427,0.0288841340281717,0.0462741271078288,0.0694575853075557,0.0733962063303492,0.0333391518025076,0.104104142158844
"wgEncodeSydhTfbsHelas3JundIggrabPk.narrowPeak",0.013711698883065,0.00555905948401433,0.0113602383130554,0.0388239497137847,0.00451997166078246,0.0625695601727834,0.00190092971617671,0.00746241177088569,0.0401711674144857,0.0368544461171074,0.010949665043497,0.0314237732838338,0.00653110607553097,0.00639798511390711,0.00899811165022108,0.0625713457089101,0.0133953980746396,0.110129009353073,0.122394821451501,0.136545701608955,0.043743061772049,0.00425112989081427,0.207036001028091,0.00171375380404117,0.00143758882069179,0.00415570102626557,0.193449809342486,0.278360238660785,0.181238121629992,0.449218246712978,0.126035034756264,0.222797009495247,0.010036832715389,0.00556313081312152,0.00660305868373178,0.0932536050032536,0.0683482985817297,0.00631642609409693,0.192701326293537,0.00964481721441865,0.0216491628214991,0.0426445919106365,0.0128647799847731,1,0.177487354819417,0.182036047266455,0.176002640697919,0.11013064357332,0.14898881147614,0.047581740483224,0.0493962175343122,0.0121263377403537,0.380602554274542,0.0394965991656177,0.0458867820077337,0.101741355455856,0.178071196351816,0.210755931263747,0.0226087125717918,0.150257270714601,0.000566106917925927,0.0628856070150842,0.335252200492017,0.178803340330394,0.19070902502893,0.0529165002305686,0.0489801420526107,0.00720130671681869,0.193110727822854,0.115246869836788,0.07222044744243,3.43396164901983e-05,0.0032098826866575
