"filename","size"
"wgEncodeHaibTfbsK562Ctcflsc98982V0416101PkRep1.broadPeak.csv",1942844
"wgEncodeHaibTfbsK562E2f6V0416102PkRep1.broadPeak.csv",4763868
"wgEncodeHaibTfbsK562Egr1V0416101PkRep1.broadPeak.csv",15158965
"wgEncodeHaibTfbsK562Elf1sc631V0416102PkRep1.broadPeak.csv",10649301
"wgEncodeHaibTfbsK562Ets1V0416101PkRep1.broadPeak.csv",6159908
"wgEncodeHaibTfbsK562Fosl1sc183V0416101PkRep1.broadPeak.csv",3802996
"wgEncodeHaibTfbsK562GabpV0416101PkRep1.broadPeak.csv",5505916
"wgEncodeHaibTfbsK562Gata2sc267Pcr1xPkRep1.broadPeak.csv",14203562
"wgEncodeHaibTfbsK562Hdac2sc6296V0416102PkRep1.broadPeak.csv",7333191
"wgEncodeHaibTfbsK562MaxV0416102PkRep1.broadPeak.csv",17158108
"wgEncodeHaibTfbsK562Mef2aV0416101PkRep1.broadPeak.csv",1622194
"wgEncodeHaibTfbsK562Nr2f2sc271940V0422111PkRep1.broadPeak.csv",13439577
"wgEncodeHaibTfbsK562NrsfV0416102PkRep1.broadPeak.csv",9579532
"wgEncodeHaibTfbsK562Pmlsc71910V0422111PkRep1.broadPeak.csv",9733940
"wgEncodeHaibTfbsK562Pol24h8V0416101PkRep1.broadPeak.csv",18886095
"wgEncodeHaibTfbsK562Pol2V0416101PkRep1.broadPeak.csv",33247937
"wgEncodeHaibTfbsK562Pu1Pcr1xPkRep1.broadPeak.csv",11003108
"wgEncodeHaibTfbsK562Rad21V0416102PkRep1.broadPeak.csv",6796614
"wgEncodeHaibTfbsK562Sin3ak20V0416101PkRep1.broadPeak.csv",1156306
"wgEncodeHaibTfbsK562Six5Pcr1xPkRep1.broadPeak.csv",5236260
"wgEncodeHaibTfbsK562Six5V0416101PkRep1.broadPeak.csv",329236
"wgEncodeHaibTfbsK562Sp1Pcr1xPkRep1.broadPeak.csv",940652
"wgEncodeHaibTfbsK562Sp2sc643V0416102PkRep1.broadPeak.csv",1130451
"wgEncodeHaibTfbsK562SrfV0416101PkRep1.broadPeak.csv",1919553
"wgEncodeHaibTfbsK562Stat5asc74442V0422111PkRep1.broadPeak.csv",9527773
"wgEncodeHaibTfbsK562Taf1V0416101PkRep1.broadPeak.csv",9832636
"wgEncodeHaibTfbsK562Taf7sc101167V0416101PkRep1.broadPeak.csv",524391
"wgEncodeHaibTfbsK562Tead4sc101184V0422111PkRep1.broadPeak.csv",15145723
"wgEncodeHaibTfbsK562Thap1sc98174V0416101PkRep1.broadPeak.csv",2112948
"wgEncodeHaibTfbsK562Trim28sc81411V0422111PkRep1.broadPeak.csv",11605991
"wgEncodeHaibTfbsK562Usf1V0416101PkRep1.broadPeak.csv",8865292
"wgEncodeHaibTfbsK562Yy1sc281V0416101PkRep1.broadPeak.csv",14108769
"wgEncodeHaibTfbsK562Yy1V0416102PkRep1.broadPeak.csv",898808
"wgEncodeHaibTfbsK562Zbtb33Pcr1xPkRep1.broadPeak.csv",5685544
"wgEncodeHaibTfbsK562Zbtb7asc34508V0416101PkRep1.broadPeak.csv",6152192
"wgEncodeSydhTfbsK562Arid3asc8821IggrabPk.narrowPeak.csv",18070516
"wgEncodeSydhTfbsK562Atf106325StdPk.narrowPeak.csv",16147320
"wgEncodeSydhTfbsK562Atf3StdPk.narrowPeak.csv",327406
"wgEncodeSydhTfbsK562Bach1sc14700IggrabPk.narrowPeak.csv",6112653
"wgEncodeSydhTfbsK562Bdp1StdPk.narrowPeak.csv",213854
"wgEncodeSydhTfbsK562Bhlhe40nb100IggrabPk.narrowPeak.csv",30252449
"wgEncodeSydhTfbsK562Brf1StdPk.narrowPeak.csv",36287
"wgEncodeSydhTfbsK562Brf2StdPk.narrowPeak.csv",19015
"wgEncodeSydhTfbsK562Brg1IggmusPk.narrowPeak.csv",749012
"wgEncodeSydhTfbsK562Ccnt2StdPk.narrowPeak.csv",22528235
"wgEncodeSydhTfbsK562Cdpsc6327IggrabPk.narrowPeak.csv",17158714
"wgEncodeSydhTfbsK562CebpbIggrabPk.narrowPeak.csv",30597460
"wgEncodeSydhTfbsK562CfosStdPk.narrowPeak.csv",2163316
"wgEncodeSydhTfbsK562Chd2ab68301IggrabPk.narrowPeak.csv",13635003
"wgEncodeSydhTfbsK562CjunIfna30StdPk.narrowPeak.csv",14172729
"wgEncodeSydhTfbsK562CjunIfna6hStdPk.narrowPeak.csv",884099
"wgEncodeSydhTfbsK562CjunIfng30StdPk.narrowPeak.csv",1872864
"wgEncodeSydhTfbsK562CjunIfng6hStdPk.narrowPeak.csv",1066766
"wgEncodeSydhTfbsK562CjunIggrabPk.narrowPeak.csv",21343102
"wgEncodeSydhTfbsK562CjunStdPk.narrowPeak.csv",3567997
"wgEncodeSydhTfbsK562CmycIfna30StdPk.narrowPeak.csv",1844733
"wgEncodeSydhTfbsK562CmycIfna6hStdPk.narrowPeak.csv",3237437
"wgEncodeSydhTfbsK562CmycIfng30StdPk.narrowPeak.csv",24593976
"wgEncodeSydhTfbsK562CmycIfng6hStdPk.narrowPeak.csv",7640361
"wgEncodeSydhTfbsK562CmycIggrabPk.narrowPeak.csv",32671210
"wgEncodeSydhTfbsK562CmycStdPk.narrowPeak.csv",3222707
"wgEncodeSydhTfbsK562Corestab24166IggrabPk.narrowPeak.csv",20266625
"wgEncodeSydhTfbsK562Corestsc30189IggrabPk.narrowPeak.csv",48302325
"wgEncodeSydhTfbsK562CtcfbIggrabPk.narrowPeak.csv",28931554
"wgEncodeSydhTfbsK562E2f4UcdPk.narrowPeak.csv",5929827
"wgEncodeSydhTfbsK562E2f6UcdPk.narrowPeak.csv",12358097
"wgEncodeSydhTfbsK562Elk112771IggrabPk.narrowPeak.csv",6167615
"wgEncodeSydhTfbsK562Gata1bIggmusPk.narrowPeak.csv",8943027
"wgEncodeSydhTfbsK562Gata1UcdPk.narrowPeak.csv",784056
"wgEncodeSydhTfbsK562Gata2UcdPk.narrowPeak.csv",2992616
"wgEncodeSydhTfbsK562Gtf2bStdPk.narrowPeak.csv",4253039
"wgEncodeSydhTfbsK562Gtf2f1ab28179IggrabPk.narrowPeak.csv",7764436
"wgEncodeSydhTfbsK562Hcfc1nb10068209IggrabPk.narrowPeak.csv",18610436
"wgEncodeSydhTfbsK562Hmgn3StdPk.narrowPeak.csv",19068607
"wgEncodeSydhTfbsK562Ini1IggmusPk.narrowPeak.csv",577834
"wgEncodeSydhTfbsK562Irf1Ifna30StdPk.narrowPeak.csv",1282725
"wgEncodeSydhTfbsK562Irf1Ifna6hStdPk.narrowPeak.csv",17641084
"wgEncodeSydhTfbsK562Irf1Ifng30StdPk.narrowPeak.csv",19637403
"wgEncodeSydhTfbsK562Irf1Ifng6hStdPk.narrowPeak.csv",8312455
"wgEncodeSydhTfbsK562JundIggrabPk.narrowPeak.csv",41377387
"wgEncodeSydhTfbsK562Kap1UcdPk.narrowPeak.csv",13162258
"wgEncodeSydhTfbsK562MaffIggrabPk.narrowPeak.csv",18719706
"wgEncodeSydhTfbsK562Mafkab50322IggrabPk.narrowPeak.csv",24856000
"wgEncodeSydhTfbsK562MaxIggrabPk.narrowPeak.csv",22731759
"wgEncodeSydhTfbsK562MaxStdPk.narrowPeak.csv",1245517
"wgEncodeSydhTfbsK562Mazab85725IggrabPk.narrowPeak.csv",35888042
"wgEncodeSydhTfbsK562Mxi1af4185IggrabPk.narrowPeak.csv",11542766
"wgEncodeSydhTfbsK562NelfeStdPk.narrowPeak.csv",215281
"wgEncodeSydhTfbsK562Nfe2StdPk.narrowPeak.csv",479415
"wgEncodeSydhTfbsK562NfyaStdPk.narrowPeak.csv",3750545
"wgEncodeSydhTfbsK562NfybStdPk.narrowPeak.csv",7627161
"wgEncodeSydhTfbsK562Nrf1IggrabPk.narrowPeak.csv",2363126
"wgEncodeSydhTfbsK562P300IggrabPk.narrowPeak.csv",31444639
"wgEncodeSydhTfbsK562P300sc584sc48343IggrabPk.narrowPeak.csv",4671517
"wgEncodeSydhTfbsK562Pol2Ifna30StdPk.narrowPeak.csv",11269011
"wgEncodeSydhTfbsK562Pol2Ifna6hStdPk.narrowPeak.csv",11985023
"wgEncodeSydhTfbsK562Pol2Ifng30StdPk.narrowPeak.csv",17899901
"wgEncodeSydhTfbsK562Pol2Ifng6hStdPk.narrowPeak.csv",15667171
"wgEncodeSydhTfbsK562Pol2IggmusPk.narrowPeak.csv",7155180
"wgEncodeSydhTfbsK562Pol2s2IggrabPk.narrowPeak.csv",88060958
"wgEncodeSydhTfbsK562Pol2s2StdPk.narrowPeak.csv",31222041
"wgEncodeSydhTfbsK562Pol2StdPk.narrowPeak.csv",14573335
"wgEncodeSydhTfbsK562Pol3StdPk.narrowPeak.csv",50488
"wgEncodeSydhTfbsK562Rad21StdPk.narrowPeak.csv",4665439
"wgEncodeSydhTfbsK562Rfx5IggrabPk.narrowPeak.csv",8031686
"wgEncodeSydhTfbsK562Rpc155StdPk.narrowPeak.csv",489634
"wgEncodeSydhTfbsK562Setdb1MnasedUcdPk.narrowPeak.csv",1949387
"wgEncodeSydhTfbsK562Setdb1UcdPk.narrowPeak.csv",1932404
"wgEncodeSydhTfbsK562Sirt6StdPk.narrowPeak.csv",314103
"wgEncodeSydhTfbsK562Smc3ab9263IggrabPk.narrowPeak.csv",13338704
"wgEncodeSydhTfbsK562Stat1Ifna30StdPk.narrowPeak.csv",167955
"wgEncodeSydhTfbsK562Stat1Ifna6hStdPk.narrowPeak.csv",235595
"wgEncodeSydhTfbsK562Stat1Ifng30StdPk.narrowPeak.csv",507875
"wgEncodeSydhTfbsK562Stat1Ifng6hStdPk.narrowPeak.csv",475163
"wgEncodeSydhTfbsK562Stat2Ifna30StdPk.narrowPeak.csv",315355
"wgEncodeSydhTfbsK562Stat2Ifna6hStdPk.narrowPeak.csv",408096
"wgEncodeSydhTfbsK562Tal1sc12984IggmusPk.narrowPeak.csv",20705107
"wgEncodeSydhTfbsK562Tblr1ab24550IggrabPk.narrowPeak.csv",14786130
"wgEncodeSydhTfbsK562Tblr1nb600270IggrabPk.narrowPeak.csv",25857842
"wgEncodeSydhTfbsK562TbpIggmusPk.narrowPeak.csv",19804606
"wgEncodeSydhTfbsK562Tf3c110StdPk.narrowPeak.csv",1268570
"wgEncodeSydhTfbsK562Tr4UcdPk.narrowPeak.csv",165293
"wgEncodeSydhTfbsK562Ubfsc13125IggmusPk.narrowPeak.csv",13925819
"wgEncodeSydhTfbsK562Ubtfsab1404509IggmusPk.narrowPeak.csv",23662372
"wgEncodeSydhTfbsK562Usf2IggrabPk.narrowPeak.csv",2666738
"wgEncodeSydhTfbsK562Xrcc4StdPk.narrowPeak.csv",21304
"wgEncodeSydhTfbsK562Yy1UcdPk.narrowPeak.csv",1917259
"wgEncodeSydhTfbsK562Zc3h11anb10074650IggrabPk.narrowPeak.csv",10263837
"wgEncodeSydhTfbsK562Znf143IggrabPk.narrowPeak.csv",23436973
"wgEncodeSydhTfbsK562Znf263UcdPk.narrowPeak.csv",1783452
"wgEncodeSydhTfbsK562Znf274m01UcdPk.narrowPeak.csv",4407548
"wgEncodeSydhTfbsK562Znf274UcdPk.narrowPeak.csv",283572
"wgEncodeSydhTfbsK562Znf384hpa004051IggrabPk.narrowPeak.csv",24998742
"wgEncodeSydhTfbsK562Znfmizdcp1ab65767IggrabPk.narrowPeak.csv",19199579
