"","wgEncodeBroadHistoneH1hescChd1a301218aStdPk.broadPeak","wgEncodeBroadHistoneH1hescChd7a301223a1Pk.broadPeak","wgEncodeBroadHistoneH1hescCtcfStdPk.broadPeak","wgEncodeBroadHistoneH1hescEzh239875Pk.broadPeak","wgEncodeBroadHistoneH1hescH2azStdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k09me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k27acStdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k27me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k36me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k4me1StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k4me2StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k4me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k79me2StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k9acStdPk.broadPeak","wgEncodeBroadHistoneH1hescH4k20me1StdPk.broadPeak","wgEncodeBroadHistoneH1hescHdac2a300705aPk.broadPeak","wgEncodeBroadHistoneH1hescHdac6a301341aPk.broadPeak","wgEncodeBroadHistoneH1hescJarid1aab26049StdPk.broadPeak","wgEncodeBroadHistoneH1hescJmjd2aa300861a1Pk.broadPeak","wgEncodeBroadHistoneH1hescP300kat3bPk.broadPeak","wgEncodeBroadHistoneH1hescPhf8a301772aPk.broadPeak","wgEncodeBroadHistoneH1hescPlu1Pk.broadPeak","wgEncodeBroadHistoneH1hescRbbp5a300109aStdPk.broadPeak","wgEncodeBroadHistoneH1hescSap3039731Pk.broadPeak","wgEncodeBroadHistoneH1hescSirt6Pk.broadPeak","wgEncodeBroadHistoneH1hescSuz12051317Pk.broadPeak","wgEncodeHaibTfbsH1hescAtf2sc81188V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescAtf3V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescBcl11aPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescCreb1sc240V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescCtcfsc5916V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescE2f6V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescEgr1V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescFosl1sc183V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescGabpPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescHdac2sc6296V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescJundV0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescMaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescNanogsc33759V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescNrsfV0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescP300V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescPol24h8V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescPol2V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescRad21V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescRxraV0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescSin3ak20Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescSix5Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescSp1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescSp2V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescSp4v20V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescSrfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescTaf1V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescTaf7sc101167V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescTcf12Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescTead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescUsf1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescYy1sc281V0416102PkRep1.broadPeak","wgEncodeSydhTfbsH1hescBach1sc14700IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescBrca1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescChd1a301218aIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescChd2IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCjunIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCmycIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCtbp2UcdPk.narrowPeak","wgEncodeSydhTfbsH1hescGtf2f1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescJundIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescMafkIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescMaxUcdPk.narrowPeak","wgEncodeSydhTfbsH1hescMxi1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescNrf1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescRad21IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescRfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescSin3anb6001263IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescSuz12UcdPk.narrowPeak","wgEncodeSydhTfbsH1hescTbpIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescUsf2IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescZnf143IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescZnf274m01UcdPk.narrowPeak"
"wgEncodeBroadHistoneH1hescSuz12051317Pk.broadPeak",0.266921827279893,0.351839841168743,0.0617583783039862,0.21422558517483,0.267865821025211,0.145700801245633,0.266151155367552,0.133465019522192,0.185555118960105,0.209688561276807,0.0810967672317772,0.0587815725458521,0.117987806902264,0.236400369977335,0.258963236268038,0.241911575709192,0.479666399400045,0.178514566086247,0.0979958081021831,0.375465029526371,0.208838761274379,0.517556917196969,0.197425882228981,0.116733185268157,0.468542624101065,1,0.00343412369549823,0.000519174740421008,0.000300940113457921,0.00435715766168366,0.00943470441004953,0.00648379606775577,0.000842535412754366,0.000400214904517248,0.00501220469516927,0.000587383570346249,0.000811148050609874,0.0123754624187491,0.000652290013412629,0.00242029922588317,0.000611805251222187,0.0109510437121386,0.0172679935449378,0.000696223638547329,0.011046283945165,0.000217443508541261,0.00498642158489663,0.000671698279242666,0.00577262211393,0.000622274451628828,0.00215189636085026,0.00070712312457474,0.00863047993850294,0.00134164265411852,0.00299116289490137,0.00725023618661752,0.00407532322831804,0.00685283548196756,0.0103194644379453,0.00219731384771937,0.00762643421035483,0.0044884124293052,0.00841720361130544,0.00226466233759954,0.0062267315768228,0.0104855829969821,0.00714103322927285,0.0110424875762662,0.00458313378670538,0.0099373657355487,0.0072355093125586,0.00178630863572575,0.0151459645542019,0.00124009779733739,0.0199587678635018,0.00474518124079753,0.0105942173233771,0.00462348799370269,0.0154641390688871,0.000550929495347757
"wgEncodeHaibTfbsH1hescAtf2sc81188V0422111PkRep1.broadPeak",0.0114089197560713,0.00760747476576655,0.0212587038067118,0.0114536395786047,0.00438141265957408,0.00187411882340041,0.0103004978617432,0.00526546326204933,0.00511062288943389,0.0102441673142985,0.0376196888700791,0.0437151089256859,0.00871527939344584,0.0136511549083522,0.00582798533260479,0.0129685799275963,0.00503138781610692,0.00987979542465561,0.02807669501136,0.00702095826090889,0.0126540868294577,0.00402217976879835,0.0177198103332648,0.0225857449339027,0.00517359803396319,0.00343412369549823,1,0.0520856487543293,0.0476070347310102,0.215441758294373,0.0552268883106758,0.0842718521170747,0.0634732307102963,0.0232809553880724,0.105289045205976,0.0506112689060943,0.112404739749987,0.135167009299701,0.0611067460659995,0.0233683800414788,0.0773198024359769,0.136759727705091,0.0927300851072757,0.0623635066931428,0.0587620242123181,0.0165784345866675,0.17034429423507,0.0588640470407502,0.237761439817341,0.0540350905954845,0.190967474963916,0.0468977053898676,0.174852280513783,0.154320175462844,0.156716834744619,0.15606194727939,0.063911511734689,0.178061670875785,0.112708345573918,0.175241071294903,0.102435259527363,0.148855432910363,0.231727370153033,0.13837913012022,0.182029166399646,0.10001485711025,0.218745813224405,0.194448381682445,0.0650144975738994,0.159483949441477,0.182552357141398,0.104657976570584,0.0689663119946891,0.0760247772777441,0.129753126380243,0.00352472724245564,0.186735101087059,0.14060576820448,0.114559545732234,0.00589742473162803
"wgEncodeHaibTfbsH1hescAtf3V0416102PkRep1.broadPeak",0.00143180723487469,0.000972138847739877,0.00349909251949611,0.00154841482100217,0.000737559959736851,0.000351780038994846,0.0013950389623949,0.000993120277490012,0.000743411998289723,0.00109178181030112,0.00522629706945924,0.00698385155233837,0.00143726346452741,0.00200832961318919,0.000895199691440602,0.00190441840345101,0.000689192930782228,0.00180477980939257,0.00496850057318066,0.00104421716348702,0.00219786035987954,0.000549716922924337,0.00253334361005621,0.00323976491368472,0.000681712774601529,0.000519174740421008,0.0520856487543293,1,0.0320324863509225,0.0675239295742255,0.0123613362095174,0.0304009001784494,0.0444685944495926,0.0768674847109447,0.0377431855351571,0.0399264230397825,0.0739364305364051,0.0328631148900168,0.0199030135643506,0.00843025566107444,0.0599623992660936,0.021363369322533,0.0151116897429259,0.0283451455932698,0.0103607867413409,0.0558234832366385,0.0564347069970337,0.107716461465532,0.0437673239748851,0.0327260085061014,0.0779474425409559,0.0965736070680168,0.0370746832315313,0.0914540721013161,0.0385679152930322,0.0206110979674646,0.0670005772238866,0.0391093518372544,0.0228644182216529,0.0622529658933659,0.0216432172106807,0.0204274241907217,0.0389875573051697,0.0395353314810913,0.0497351956404237,0.0148946975621088,0.0441565321075165,0.0311291038704644,0.010918335421211,0.0333850715505356,0.0434848764293619,0.0583596503905146,0.00979235760695822,0.0336929146577315,0.0211791506530887,0.0030283231502796,0.0346749267229975,0.0701772194669893,0.0213298679844303,0.0104551183735703
"wgEncodeHaibTfbsH1hescBcl11aPcr1xPkRep1.broadPeak",0.000960850894812219,0.000788025701003106,0.00109566342575585,0.00105929143353675,0.000332543132430401,0.000456954447694322,0.000857691814484187,0.000816653531352173,0.000391911857699239,0.00127632801968405,0.00364082549233909,0.00274806251561317,0.000539248239158374,0.000854793641177488,0.000364655091499839,0.00104988967325775,0.000385705139764656,0.000611543213227721,0.00139749153365068,0.000554520662730218,0.000575402922761145,0.000326193220577575,0.00139102397780452,0.00131290847341052,0.000380849883460432,0.000300940113457921,0.0476070347310102,0.0320324863509225,1,0.00665023788019164,0.00233810518493045,0.00263909155213294,0.048992585548506,0.0414337351646951,0.00752735890762927,0.124053183124829,0.109653251929535,0.00497664790818684,0.244596155744034,0.00744237217059695,0.145516961741049,0.00713765182217512,0.00398048618810257,0.175280502006148,0.00535127338609088,0.0966214281746354,0.0143704861004251,0.0281823387484615,0.0431788393865185,0.00777075524106879,0.0109522759113075,0.0232811564250402,0.00691684104155625,0.0229216545896463,0.0798314959806909,0.0308076062520124,0.0119638949334289,0.0221087438090407,0.00727585825227862,0.011341652053814,0.0143408488334055,0.00791275583448197,0.0202989107611643,0.0281307914870461,0.00925010987379081,0.0117564320316171,0.0184858551757279,0.017276737176144,0.0153334647984784,0.0204320205448762,0.00704931732584649,0.00653785608125954,0.00352404449543108,0.00437410579999567,0.00554531234341541,0.00276573697989535,0.00811612242725446,0.00448175114440054,0.00548179521962048,0.0215803023260869
"wgEncodeHaibTfbsH1hescCreb1sc240V0422111PkRep1.broadPeak",0.0125353855874717,0.00809942786733801,0.0231683117357444,0.0136893176283993,0.00590132644601909,0.00136186088859799,0.0111304392815679,0.00778082827132799,0.00507575803723984,0.00929813678586278,0.0465495650181294,0.062710944873842,0.0105810230181401,0.0169128966069885,0.00756249624814193,0.0161509137457078,0.0055215169320983,0.0116919184792444,0.0437162782043562,0.00841151937558508,0.0188168327171018,0.00447980786986574,0.0219376633927008,0.0274309072435602,0.00560217102230548,0.00435715766168366,0.215441758294373,0.0675239295742255,0.00665023788019164,1,0.0534562300067037,0.173923172259752,0.0606292495761578,0.0359946548755358,0.15738358888095,0.0300827888279993,0.0655520442448651,0.254246246147242,0.00949583380434581,0.0238886311480827,0.0480448030951186,0.166210650910986,0.122507207416942,0.0106473400876049,0.0485921010667482,0.00665917840346808,0.261704321331901,0.0898470045907993,0.244063298996001,0.0920343370388879,0.26656251058515,0.0465667546779933,0.279003827852237,0.179857852158467,0.0793752685859335,0.103256895631532,0.0816391654831139,0.202205870709639,0.163662469414043,0.165609169429099,0.0858753807902941,0.136270873407982,0.272103022607851,0.0911014224348587,0.237236100444004,0.125275667836789,0.233648623287713,0.199421183193365,0.0382788881983187,0.158331937284406,0.272340836454017,0.153162325043704,0.0722571851504281,0.0885639321743239,0.192214414103197,0.0094702363010821,0.270946193951114,0.179215268184749,0.151735070583545,0.00139153885049722
"wgEncodeHaibTfbsH1hescCtcfsc5916V0416102PkRep1.broadPeak",0.0162072750109263,0.0134317533251784,0.149962758887951,0.0205444609617553,0.01027925216634,0.00532142444939704,0.0123679786257351,0.0150845490815792,0.00827580226740683,0.0171200151745828,0.0309385779782173,0.0276584521271793,0.00760751511422649,0.016113937296468,0.0107939829155366,0.0185329838497816,0.0106924430738864,0.0155994844797891,0.0267431709716503,0.0131420337167318,0.0156000220785411,0.00980177179909072,0.0247188181306226,0.0187526323449494,0.0104313475566996,0.00943470441004953,0.0552268883106758,0.0123613362095174,0.00233810518493045,0.0534562300067037,1,0.0456745305305991,0.0119881637221034,0.00835202602013656,0.106894342547362,0.0110481890227843,0.0100686840284349,0.0823193008791912,0.00391492835328059,0.012353052737759,0.00926836754627866,0.034338374638576,0.0306886895186108,0.0041094991804195,0.59211108382425,0.00433011750866526,0.0402240265422751,0.00672217127818247,0.0386591640359927,0.0106034476529088,0.028758451627451,0.00827763565609919,0.0479486062187984,0.017363113958982,0.0391199351287981,0.0895977316376052,0.0340069468584784,0.120938516510229,0.0847359246285747,0.0594462233206548,0.0734115079755722,0.0263971087051662,0.093692121416132,0.0371749954544349,0.0912746795476957,0.0443757084604178,0.135491052792498,0.133259692415821,0.0363446933966784,0.0975374646114754,0.0857924343757881,0.0232442480094008,0.500132656353462,0.0229491685170457,0.101612117169116,0.0063787235608545,0.0802735305156898,0.0637834546379555,0.285161137754241,0.000807692859542182
"wgEncodeHaibTfbsH1hescE2f6V0422111PkRep1.broadPeak",0.0151884212898931,0.00996618662368058,0.024986024507286,0.0205872873538657,0.00790034375380597,0.00239219556716784,0.00998541020867954,0.0207196494696337,0.00453229800633933,0.0150593815028236,0.0544856024502475,0.0698852076812476,0.00829820593616382,0.0185799964443377,0.00820659830066082,0.0196005639502176,0.00698137253790755,0.0111789186718947,0.0525195777162168,0.0104133236521638,0.0211256052136586,0.00607542387121428,0.0262319008967937,0.0277877266812489,0.00675728811698395,0.00648379606775577,0.0842718521170747,0.0304009001784494,0.00263909155213294,0.173923172259752,0.0456745305305991,1,0.0297805373538909,0.0176732844963281,0.129655599081793,0.0173189583992326,0.0227443331821664,0.398729886611597,0.00606470440068893,0.0156298040453358,0.0205245090873863,0.107334772500095,0.0948820422692557,0.00772205693077915,0.042850089772705,0.00378936779377798,0.125038746145129,0.0250875447124902,0.116983469241535,0.0354004439027246,0.108760175675805,0.0151052293484505,0.187043478387467,0.0762105787767416,0.0542488225814731,0.0707974094746013,0.0911914058140419,0.126544251400433,0.154034291942686,0.0792109405411923,0.05415425826765,0.091894933123971,0.184685400866942,0.0417631186070967,0.193794919936638,0.169702159512445,0.164121552134493,0.124179266787088,0.0221210457373272,0.224665565483819,0.1886119556172,0.0880996546940784,0.071481516430382,0.0421908036890692,0.174551947681048,0.0433642589318598,0.2075524366587,0.152771670492452,0.124245541385078,0.000731266153187926
"wgEncodeHaibTfbsH1hescEgr1V0416102PkRep1.broadPeak",0.00208809145706826,0.00144829052177405,0.00395931056159993,0.0024546955739731,0.000870957608310589,0.000391634585614352,0.00170391208100396,0.00188573633949036,0.000816867949742112,0.00173710854242504,0.00744968743901094,0.00965570770631846,0.00164663240413804,0.00255386406354802,0.00128656884873948,0.00265122679493759,0.00100833641121857,0.00186402706355154,0.00674510557254686,0.00150797863542488,0.00291250886746757,0.000801506091178895,0.00355123112215476,0.00453441112960536,0.000970234110469537,0.000842535412754366,0.0634732307102963,0.0444685944495926,0.048992585548506,0.0606292495761578,0.0119881637221034,0.0297805373538909,1,0.0893802989650328,0.05572320073715,0.0662105776795228,0.0985203121873124,0.0380547245942472,0.0353996178591031,0.00970818666969456,0.0911895693704843,0.0252328421882049,0.0171589137743407,0.0404569009229426,0.0132303016605555,0.0469663813748444,0.0672500179836205,0.0522208188233339,0.0682976249213216,0.0539693854657866,0.0777928029972296,0.0438954872907869,0.0416489322851284,0.0769908533008621,0.0651956572074568,0.0329161316367942,0.0220115480862274,0.0526006405318847,0.0331643206412914,0.0504935416903423,0.0199129593195621,0.0327536523949878,0.0495164030276675,0.0339367958242194,0.0474203166393943,0.0412227324299256,0.0481234849236732,0.0347320691472323,0.0118158870479267,0.0268909786617747,0.0481344887412016,0.0457955859216808,0.0149093629509523,0.0356559073172304,0.02928927324755,0.00767939314731627,0.0418441176181551,0.0334684407027198,0.0302218589472442,0.0109734645933026
"wgEncodeHaibTfbsH1hescFosl1sc183V0416102PkRep1.broadPeak",0.00092712691809506,0.000670388517042658,0.00233700065813207,0.00112410940896577,0.000407651097418652,0.000278612992208668,0.0008263458440907,0.000935090537999202,0.000465642125302216,0.000763707417900888,0.00336766469868438,0.00459620500425588,0.000893913985462907,0.00124524766233342,0.000642139074410149,0.00125955748186578,0.000486500805162632,0.000927115165162579,0.00329821325051942,0.000736274489837242,0.00147170390506423,0.000396420971352302,0.00165005109767496,0.00179780620035077,0.000458576707821793,0.000400214904517248,0.0232809553880724,0.0768674847109447,0.0414337351646951,0.0359946548755358,0.00835202602013656,0.0176732844963281,0.0893802989650328,1,0.0271031231717464,0.0521154716920794,0.0670559472468102,0.0188735262821394,0.0239069867017665,0.00954868755604882,0.0681595310193217,0.0108827086322698,0.00838945168715188,0.0342382787000524,0.0076479130521614,0.0792781150174283,0.0326457179650266,0.0492915818805458,0.0258596859602364,0.0300502686393424,0.046248330505082,0.0314739290929463,0.0209395903749668,0.0630270063734487,0.025684544507838,0.0126106099681089,0.0179323900809767,0.0236589033861363,0.0161580367690402,0.0286279499270881,0.00844375496736124,0.0143048598595223,0.0206125231461187,0.0185174650418773,0.0249646583967169,0.0157371126797887,0.0230924545191973,0.0150843074376746,0.00563344001716526,0.0118868115867199,0.0227944168415214,0.0394711748772241,0.00636529778726715,0.0184416289573933,0.0124591849822591,0.00374769432671038,0.0192171302014497,0.0212812247429656,0.0137415222988632,0.0135808435476559
"wgEncodeHaibTfbsH1hescGabpPcr1xPkRep1.broadPeak",0.0112897005156666,0.00829226467638917,0.0319542966049486,0.0157077518682318,0.00486379275242979,0.00150051294336673,0.00886004175825951,0.0141840644276361,0.00426176687126883,0.0115900336676961,0.039699453153449,0.0477534457111242,0.00661086490442614,0.0144998542069844,0.00775163089376804,0.0156376449474032,0.00628253756788176,0.0109463292935649,0.0372493598603553,0.00915932844693238,0.0167123600766711,0.0053405770732194,0.0207186941871092,0.0217770620230438,0.0058379309252961,0.00501220469516927,0.105289045205976,0.0377431855351571,0.00752735890762927,0.15738358888095,0.106894342547362,0.129655599081793,0.05572320073715,0.0271031231717464,1,0.0296496811456672,0.0421316102486595,0.172737722425816,0.00960245304871029,0.0273295809881176,0.0364948578444591,0.0845634120743338,0.0673929863662966,0.0119891681115946,0.0922441165761958,0.0115341980991518,0.161026603890805,0.0551381603884457,0.1181943255374,0.048829210836278,0.11532163756008,0.0295106998290982,0.140097625407442,0.0908201242692861,0.0734409182263907,0.0778610615537824,0.0511301922850058,0.162677869596231,0.129433365113319,0.100791198660178,0.0612120630316398,0.0754574670533628,0.158013960275354,0.0569912428363906,0.148973039908321,0.108596910861194,0.157759162857365,0.128404881565587,0.0249689310492306,0.0939743637083152,0.168904062350919,0.0765602503389339,0.0944031267140922,0.0495975620018235,0.14788074425369,0.0312783880311143,0.174061123666193,0.110173914326768,0.140923950218688,0.00190848328679441
"wgEncodeHaibTfbsH1hescHdac2sc6296V0416102PkRep1.broadPeak",0.00142679125154757,0.00100486620619854,0.00295530719417213,0.00169832413467294,0.000548114454347913,0.000350713229938139,0.00114295944699268,0.00121302114093234,0.000527925298215466,0.00147812923098321,0.00516846084595596,0.00589693714151496,0.00094997329077929,0.00158426485975367,0.000690895407892669,0.00185145858816345,0.000614835466512891,0.00111872884484138,0.00385015689106942,0.000934021178287063,0.00157606167721005,0.000517218569033973,0.00230088492096646,0.00281522509660548,0.000602334230084325,0.000587383570346249,0.0506112689060943,0.0399264230397825,0.124053183124829,0.0300827888279993,0.0110481890227843,0.0173189583992326,0.0662105776795228,0.0521154716920794,0.0296496811456672,1,0.080048471125018,0.0217151270910449,0.102195071295056,0.015191801182562,0.110148620348847,0.0133763329377194,0.00922139593554126,0.0897935780906045,0.0131580901982305,0.0599790340349872,0.0393003701518513,0.0309786697814268,0.0439349579660086,0.0171230722619385,0.0342858606245922,0.0279048139203829,0.021417200708508,0.0407966330245333,0.0702738821154837,0.0306699406887658,0.0177779835249049,0.0379752626992081,0.0302264997385611,0.0282322639878865,0.0169581620737053,0.0179345558527984,0.0326303758673798,0.029798868621349,0.0285696862833945,0.0313620683333413,0.032245551315958,0.0251934695177207,0.0123054831956347,0.0244009859856906,0.029896847426115,0.023873592185263,0.0120605048369037,0.0201814734830608,0.0177085912805184,0.00212509442442123,0.0248957173720013,0.0199026166496722,0.0173147848846767,0.00949023336353075
"wgEncodeHaibTfbsH1hescJundV0416102PkRep1.broadPeak",0.00227520220502537,0.00161943861493852,0.00367491594556755,0.00250505866030278,0.000890557223661008,0.00050341664526856,0.00210479854305479,0.00163017370606285,0.000965508639135749,0.00231444237517081,0.00789833831766481,0.00873907882123051,0.00175483778334596,0.00272712548574051,0.00126028910252475,0.00270416085298639,0.00110402862144983,0.00197057577025702,0.00590719217029381,0.00159324187215718,0.00266832396706722,0.000893329330811059,0.00366204384319207,0.0043559611174353,0.0010711823980912,0.000811148050609874,0.112404739749987,0.0739364305364051,0.109653251929535,0.0655520442448651,0.0100686840284349,0.0227443331821664,0.0985203121873124,0.0670559472468102,0.0421316102486595,0.080048471125018,1,0.0330490720885641,0.0852325858320752,0.0129179973699042,0.177667575317337,0.0301696874606601,0.0185101236844063,0.077789908511125,0.0130477484592488,0.065514274466166,0.0630409600752172,0.065704054248408,0.0826837937593387,0.0289033948777234,0.0789286230282757,0.043214317579596,0.0417674375102143,0.0973651955918052,0.0928173748528406,0.049674326791515,0.0278457637008249,0.0527162780370895,0.0360277949845674,0.0719534644217369,0.0291294552381982,0.0441662796042238,0.0557223132250972,0.130104892966714,0.0483846235318644,0.0348459620789921,0.0557633904796068,0.0581015247268862,0.0309900316532164,0.0365081931590501,0.0457221115189894,0.0514668973116009,0.0143526049408063,0.0635680612846199,0.0269187392378528,0.00288831659066545,0.0418199322012171,0.0421614089949787,0.0247029670617247,0.0205773219515754
"wgEncodeHaibTfbsH1hescMaxV0422111PkRep1.broadPeak",0.0307709013577343,0.0200823544097524,0.0513930880867656,0.0382480725891435,0.0149500747909811,0.00422949840220173,0.0226436180843831,0.0324650339395656,0.0103346292963638,0.029285856788286,0.109342083993464,0.137338805681571,0.0196466985529631,0.0381819299288491,0.0173275452234381,0.0394523302998776,0.0142122888006313,0.0236132556022029,0.100750045965922,0.0208713586549762,0.042139074603162,0.0121695212308566,0.0529503649760567,0.0598031803330617,0.0138749483764481,0.0123754624187491,0.135167009299701,0.0328631148900168,0.00497664790818684,0.254246246147242,0.0823193008791912,0.398729886611597,0.0380547245942472,0.0188735262821394,0.172737722425816,0.0217151270910449,0.0330490720885641,1,0.00945845533966386,0.0244824548128698,0.027871237741825,0.205065152063311,0.189416251628183,0.0110491966985084,0.0808535757957746,0.00393177621390394,0.232390715826233,0.0354769755216748,0.194288339432416,0.0370052384413777,0.140382096322741,0.0209065327714686,0.331588594279108,0.0991213018526452,0.0782033827509127,0.121557004647718,0.112892363577883,0.216791559121546,0.239301145552316,0.10353886616389,0.0908204846712724,0.146401201532878,0.297751056668642,0.0592183490754451,0.292336949985607,0.239587685522247,0.243786477018285,0.225298234014682,0.0359383663486149,0.31474649971991,0.323410281502002,0.0980880371642316,0.12992625754156,0.0474617138942766,0.358072594470715,0.0362809684799532,0.361766406975309,0.195405157257431,0.228289197379863,0.00061593627130973
"wgEncodeHaibTfbsH1hescNanogsc33759V0416102PkRep1.broadPeak",0.00190936581551719,0.00154667063695815,0.00183557643735946,0.00202113309062677,0.000667041090874624,0.000741237912957084,0.00154308822949842,0.0017618749245717,0.000708263260342231,0.00267997153362971,0.00729195531625922,0.00494108420352381,0.000980859178184724,0.00151643983707687,0.000801229287746822,0.00199096396515166,0.000769645965871094,0.00115418390338566,0.00246934529019782,0.00103135016605913,0.00106593659334322,0.000688972129293541,0.00249918117480376,0.00243853871455613,0.000781455836855006,0.000652290013412629,0.0611067460659995,0.0199030135643506,0.244596155744034,0.00949583380434581,0.00391492835328059,0.00606470440068893,0.0353996178591031,0.0239069867017665,0.00960245304871029,0.102195071295056,0.0852325858320752,0.00945845533966386,1,0.00755132422363556,0.117718669304246,0.0116906543589303,0.00533049114730691,0.192340410202416,0.00804673394179029,0.0570550380528528,0.016439424158727,0.0187095300816544,0.063097999521486,0.00960259758177296,0.011508959511039,0.0177382624344639,0.0101581531586669,0.0144314020755198,0.113265540249556,0.0488894496958175,0.0145723525855929,0.0331272999767499,0.013775775784225,0.0139018984522319,0.0235877074440841,0.0114914733929049,0.0275699530577916,0.0403343936898429,0.0161317889087381,0.0218819088384072,0.0260984875477965,0.0290269899753368,0.0219748034806377,0.0339677381634952,0.0129187587098045,0.00532791581662973,0.00696891400600374,0.00864813820450353,0.0115390575943894,0.00249878188355688,0.0140869173706519,0.00764039128016498,0.0102171850069355,0.0198329216733875
"wgEncodeHaibTfbsH1hescNrsfV0416102PkRep1.broadPeak",0.0040787379152358,0.00302663366386401,0.00719147581720019,0.00495046948947566,0.00189464294794166,0.00179027618466165,0.00299436511109182,0.00542677509800439,0.0019227274516835,0.00409616528123082,0.00924082660137632,0.0106625083979611,0.00239648846562283,0.00408023475069259,0.00309870441528156,0.00471710253291242,0.00265516016607817,0.00387794139508208,0.0080754368330065,0.00325235829674326,0.00433562767397068,0.00248130005906282,0.0057541478740172,0.00793832416773429,0.00253045627995108,0.00242029922588317,0.0233683800414788,0.00843025566107444,0.00744237217059695,0.0238886311480827,0.012353052737759,0.0156298040453358,0.00970818666969456,0.00954868755604882,0.0273295809881176,0.015191801182562,0.0129179973699042,0.0244824548128698,0.00755132422363556,1,0.014061105443633,0.014429097124564,0.0154347521516174,0.0101846231609146,0.0133887657937946,0.00891933987647158,0.0509318223510821,0.0112966786345522,0.0218090397082008,0.00875512972362498,0.022280619749033,0.0061122324793217,0.0272521279660893,0.0240416502726097,0.0270430965635566,0.0275492305950971,0.0115219721770628,0.0245162780960401,0.0194134671583746,0.0170412807750239,0.0134679774696997,0.0199164427103113,0.0243945992473864,0.0129127221546616,0.0242765993602082,0.0201292543343473,0.0291614618018171,0.0223671683070778,0.0117915344224449,0.024877081341709,0.0394330529326667,0.0139468676726095,0.0152985300599486,0.012192733469945,0.0357072472043618,0.0137652530455739,0.0222664622758339,0.0166555994369943,0.0378994343604864,0.0192845650028826
